"","B-cells","CAFs","Cancer LumA","Cancer LumB","Cancer Other","Cycling T-cells","Endothelial","Myeloid","NK cells","NKT cells","Normal Epithelial","Plasmablasts","PVL","T cells CD4+","T cells CD8+"
"R3HDM4",7.17159613980022e-05,2.13503596193639e-05,5.35951580433896e-05,2.91597264224672e-05,4.80485226328087e-05,3.65001257957298e-05,4.40885891477647e-05,3.00715540806791e-05,3.39992873238514e-05,2.33550859952624e-05,2.81592342383242e-05,1.44370344132481e-05,2.66272832098665e-05,7.20717406080252e-05,8.06284854405238e-05
"KISS1R",5.58877862727676e-06,7.72146298867889e-06,0,5.93298527201941e-05,3.79947440824989e-05,0,2.16234325820454e-06,9.52197012325456e-06,0,1.24564025909317e-05,3.04955907462421e-06,1.90456735689613e-05,3.87443759364204e-06,7.87241569137644e-06,2.306630689887e-06
"ARID3A",8.72530855406705e-06,7.13603069746802e-07,9.48940212971311e-06,1.91548253011597e-05,3.11892566094327e-06,3.17519285327593e-06,5.46848554266316e-06,1.08700424855765e-05,4.97141436738752e-06,0,1.68736135680461e-06,1.01755070352715e-05,5.10943916319991e-06,1.51002927776746e-05,2.58873910960928e-06
"WDR18",9.77507214779801e-06,2.23909653609934e-05,4.2598088059387e-05,3.97886325585811e-05,4.2702457831528e-05,2.45408170590127e-05,3.30538786958868e-05,1.6832268935974e-05,3.19151071293712e-05,2.75666613534287e-05,2.14584543879597e-05,6.59132213318403e-06,2.23938523132004e-05,2.23296857900192e-05,1.48707487686732e-05
"LLNLR-284B4.2",0,0,0,0,0,0,2.53762923511287e-07,0,0,0,0,0,0,0,0
"TMEM259",2.55245723985064e-05,4.34089871425502e-05,3.04960608990832e-05,4.48303665125366e-05,3.437493969165e-05,2.85087080032214e-05,4.89749799337716e-05,3.19322424855106e-05,4.10760323707836e-05,3.10870240310805e-05,2.30948747577117e-05,2.97563591201367e-05,3.56648451535562e-05,3.68092876482299e-05,4.05847090732913e-05
"CNN2",0.000205444558484106,0.000162040363652445,6.89002759200326e-06,7.65539851244927e-06,0,0.000183015141445239,2.33070415977814e-05,8.81668461495876e-05,0.000138635435960105,0.000141412153016476,0.000164309232280966,3.15159400905054e-05,0.000127395778603597,0.000170841084315847,0.000235357548968595
"ABCA7",7.02863695394919e-06,3.4589054362925e-07,3.36120600536002e-06,5.77056379640988e-07,5.14332740413959e-06,3.64715473376342e-06,4.83994933489571e-06,6.41714871409782e-06,7.23589001447178e-06,9.40291490362012e-06,9.29747051414898e-06,4.96979853430702e-07,1.49826862972895e-06,8.10271205401009e-06,3.86939324302709e-06
"HMHA1",5.24780620830587e-05,3.37207607503391e-06,3.11852623844475e-05,4.07871349867794e-05,2.25351722681747e-05,0.000131222130397965,6.46794483700969e-06,3.63670360358547e-05,4.37098648227798e-05,6.79041364556384e-05,7.72644608114412e-06,4.53509503036185e-06,1.969384341698e-06,4.3637985894547e-05,6.48492706509257e-05
"POLR2E",8.10080520058198e-05,0.000111491394012322,0.000182770660795212,9.56761634123577e-05,0.000183027583745558,8.61634210143288e-05,0.000115510293691902,0.000103673442153669,7.27048854679711e-05,9.36135545699173e-05,9.2170701410657e-05,3.80861218005591e-05,0.000118203481579325,8.79086372273838e-05,7.44151189870242e-05
"GPX4",0.000429933063813642,0.000631859406914498,0.00114557937073313,0.00111509839793462,0.00131432844876386,0.000501633206869907,0.000315386447143582,0.000747032059095543,0.000379578731719848,0.000283108356190145,0.000581384211970236,0.000219592654576878,0.00043186000400396,0.000623209562170629,0.000299756106743122
"SBNO2",0,1.06903135329885e-05,3.73502214116123e-05,5.25897399158566e-06,9.53057373588509e-06,0,1.96667039256971e-05,1.58864706538633e-05,1.10741971207087e-05,0,1.55628369194153e-05,7.77863940222995e-07,8.24594221398075e-06,1.63956311198975e-05,1.11728477674025e-05
"STK11",2.76382935432434e-05,7.71978420091137e-06,1.30131909069293e-05,7.72672539184789e-06,6.93645302401953e-06,7.93424101050494e-06,1.05062910248382e-05,6.25249868741552e-06,6.69344042838019e-06,1.50353330326267e-05,1.67732053180482e-05,1.1948299976993e-06,2.0830011480889e-05,1.50404279363525e-05,2.6740255850768e-06
"CBARP",0,0,6.65821847001246e-06,2.05570466266709e-07,2.36830152164018e-06,0,7.34132628487739e-07,1.0865997411594e-06,0,0,4.35138286947592e-06,0,4.747470396988e-07,0,0
"ATP5D",0.000223076642739067,0.000253256093485816,0.000607487464736469,0.000277767336913386,0.000545032057066146,0.000363899393319892,0.000255237436866765,0.000273620832938302,0.000171256803534864,0.000250657587945797,0.000273593901804658,0.000161861406076618,0.000341775934408667,0.000297456731542721,0.000256057278450142
"MIDN",9.05397061783484e-05,5.87711416545695e-05,0.000289466349083177,7.19157292302345e-05,0.000123128445562772,7.16767932810264e-05,0.000183003770319205,0.000114998229341058,4.50263931739324e-05,0.000162480622022583,0.00012484933600438,3.23532569556801e-05,9.23440943413772e-05,6.84049207226612e-05,0.000108025782418657
"CIRBP",0.000434830401125662,0.000517142819926557,0.000661190440223399,0.000411703026118294,0.000580657232326209,0.000339100740912288,0.000388071426672835,0.00033034021024174,0.000503646618306247,0.000443576345066084,0.000657670963122868,0.000278111711713069,0.000594849298764197,0.000494290550127971,0.000460951200628532
"CIRBP-AS1",0,0,0,0,0,0,0,0,0,0,0,0,2.89641493345197e-07,1.35583292884318e-06,0
"C19orf24",7.99305163886412e-05,4.04818346194659e-05,0.000100767884854391,8.48909816993772e-05,0.000110504912080357,4.90088980826429e-05,6.88797236707006e-05,8.28251887494617e-05,0.000107303009180834,6.23791565215586e-05,4.68602041095503e-05,4.47830642365745e-05,2.93489944243504e-05,6.75817495785126e-05,6.88774595044147e-05
"MUM1",3.79211574745523e-05,4.09120902538387e-05,5.95957840908064e-05,4.93454816856383e-05,6.16728100863994e-05,9.47697665496618e-06,2.87989502525882e-05,1.58032619455228e-05,4.04189892453199e-05,2.74714176059468e-05,4.77263579369953e-05,1.12942455624476e-05,4.03140726227335e-05,1.4419122275024e-05,1.29633823798524e-05
"NDUFS7",6.03280308790179e-05,9.15880151252529e-05,0.000192847358755519,9.70909134849349e-05,0.000218986972542861,0.000167542622251327,0.00013300990892394,0.000159836990934253,0.000107417043297608,8.09855256250657e-05,0.000100689711789218,4.79761879465194e-05,0.000133702848925935,0.000118589311752334,0.000141633766524383
"LLNLR-307A6.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC005329.7",0,6.58069644826651e-07,0,0,0,0,0,0,0,0,0,0,1.02152224793734e-07,5.72223799016691e-07,0
"GAMT",2.17759168435418e-05,3.53933262863998e-05,0.000103861336926857,2.21280585615904e-05,0.000106744944020058,1.59230597751664e-05,6.33756472579496e-06,1.08702539508106e-05,3.73119348807022e-05,2.94985250737463e-05,3.95232793743225e-05,1.01248963903126e-05,5.08856424453774e-05,2.15145170521949e-05,3.6015891257095e-06
"DAZAP1",1.41159976507943e-05,2.41479310213782e-05,2.78889020225818e-05,3.5079059320212e-05,5.20112247808473e-05,4.13951803335847e-05,3.66527197240237e-05,2.42013948562273e-05,3.42893248483756e-05,4.92411850026367e-05,2.87298427300063e-05,3.24425056227079e-05,2.15803105379989e-05,1.37703739633876e-05,2.86165843764089e-05
"RPS15",0.00388806911648306,0.00298376254974834,0.00405330692378596,0.00348272281515223,0.00364739464792087,0.003692283672466,0.00230116204738639,0.00240282625193124,0.00354284367978259,0.00253534572332146,0.00328443189735786,0.00133824386260259,0.00242490270267168,0.00405206872465828,0.00316807806698722
"CTB-25B13.5",0,0,9.56695192128312e-07,3.0323449174424e-06,2.17908926988808e-06,0,2.35501027698117e-07,1.56385763992505e-06,0,0,3.41866316595558e-06,0,3.26206737537465e-06,1.92369158809703e-06,0
"CTB-25B13.12",2.12585034013605e-05,1.11789299528249e-06,0,2.90080274338878e-06,2.37052208378373e-06,0,0,4.55767513346941e-07,0,0,0,0,1.44001898552253e-06,2.13481502677351e-06,3.5041273277305e-06
"C19orf25",2.72397981358281e-05,3.30079671006197e-05,6.1144399944094e-05,5.79668750866843e-05,3.84265143618148e-05,1.19200952537819e-05,3.52615311396625e-05,2.46420307528876e-05,4.64843263214238e-05,0.000102408353747707,3.92930279786362e-05,1.21288837974767e-05,2.79323851445815e-05,5.48179301156193e-05,4.95014062006171e-05
"PCSK4",0,0,1.07247402657477e-05,4.38042678161077e-06,6.11457951081345e-06,0,7.65021904393286e-07,8.08107848973477e-07,0,0,1.40752292854851e-06,0,9.1661006528609e-07,1.73084405160306e-06,1.41881001566366e-06
"REEP6",1.59723996933299e-06,3.16250844238027e-06,0.000127587674054749,2.50897163297209e-05,8.23424651987392e-05,7.24827181749769e-06,1.285973278843e-06,4.14347076912632e-06,0,2.2424504664297e-05,4.46978247689341e-05,6.99050719384881e-06,2.71106309286266e-06,1.16038322201299e-05,8.96931731148348e-06
"ADAMTSL5",0,4.96898962329979e-06,4.77358049727885e-06,1.94529518687284e-07,0,0,7.98009445239794e-07,0,0,0,5.8215350223547e-07,3.20316318771113e-07,1.94445012943368e-07,1.99047944263465e-06,0
"CTB-25B13.9",0,0,1.37805623663343e-06,0,1.18261182186082e-06,0,0,0,0,0,6.31751847874155e-07,0,2.74933136261261e-07,0,0
"PLK5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEX3D",0,2.08480542749347e-06,7.5316741755922e-06,2.4567842499374e-06,2.98751465204189e-06,0,1.94224953469551e-06,2.92208029577643e-07,0,0,7.88074177620115e-06,4.32100205766118e-07,1.42240868869049e-06,0,0
"MBD3",3.58721230557309e-06,1.40473137095879e-05,7.20145299689724e-06,3.93501158827626e-06,1.0392575222116e-05,5.59387358964462e-06,1.35509915445907e-05,7.15538032794521e-06,6.73627484001347e-06,2.20307108609369e-05,4.90681232160202e-06,6.13896153326703e-07,6.71778395599066e-06,1.50199484599274e-06,0
"AC005943.2",0,0,4.0313120066178e-07,0,0,0,0,0,0,0,0,0,0,0,0
"UQCR11",0.000175057047146534,0.000161260749687536,0.000380740480225213,0.0004216298049053,0.000380996170565636,0.000108454637481889,0.000254506242761865,0.000261315473062868,0.000157493620212344,0.000329137940372466,0.000191655278953057,0.00014057787406872,0.000242720344591491,0.000328148821826207,0.000218456871195429
"TCF3",2.19981883856495e-05,1.02443461829798e-05,2.85057848152496e-05,1.22490549631508e-05,1.36330965792758e-05,6.7763099370102e-06,8.7901083544939e-06,1.06622301874215e-05,1.57109190887667e-05,0,4.84647868704316e-06,2.28727190887626e-05,7.84180761564008e-06,4.89996064546891e-06,1.44860522281965e-05
"ATP8B3",0,4.86498688399536e-07,1.75706805786623e-06,1.00075406928179e-06,6.38431553873855e-07,5.59387358964462e-06,0,1.00243063970411e-06,0,1.03777501037775e-05,5.8215350223547e-07,9.31931708044434e-07,0,8.3315420517922e-07,1.59638323414472e-06
"REXO1",9.97374683561906e-06,7.55995478797334e-06,7.08752881575229e-06,3.52928855785308e-06,6.16666133764754e-06,1.58759642663796e-06,1.03878456248726e-05,8.28644785196522e-06,1.41752799909494e-05,1.1059500110595e-05,4.18735727638363e-06,3.71750672044162e-06,5.94279605853611e-06,1.19013485603723e-05,8.13342431280732e-06
"KLF16",5.27138540357428e-06,2.59233011222667e-06,5.5397204635674e-06,1.89156925891823e-06,5.12229798337641e-06,0,5.23446313499199e-06,7.26532911759801e-06,4.91521258294421e-06,0,7.60196200444712e-06,3.36557554707431e-06,2.83264589647036e-06,2.45026098081714e-06,4.76204704492983e-06
"CTB-31O20.2",1.41961649283656e-05,3.17216470416582e-06,6.47679369159395e-06,6.37559244851165e-06,2.38721684207582e-05,6.48067139755679e-06,4.1426852879651e-06,4.48514230093547e-06,0,7.14767229194723e-05,4.83254414663243e-06,4.96979853430702e-07,2.42903303245686e-06,8.94857019330129e-06,2.45859169778412e-05
"CTB-31O20.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ABHD17A",2.32576157898366e-05,2.13509210253739e-05,1.82264382105169e-05,1.24200829629025e-05,2.30674310770643e-05,6.30808463115703e-05,4.6122439718352e-05,1.75552084294386e-05,5.29941706412295e-06,0.000132160596000762,1.91767807775583e-05,6.03310446680557e-06,1.37091665389631e-05,3.46260221048826e-05,4.23489255354332e-05
"SCAMP4",4.43162500505019e-05,3.24986012344092e-05,8.27432474995897e-05,4.34323237732936e-05,0.000104123036474457,1.55807626359328e-05,2.73867972853323e-05,2.98008808937858e-05,3.33249917483683e-05,3.50373332326467e-05,4.1877688405902e-05,5.85877626067333e-06,2.33380388349845e-05,2.79267010689116e-05,5.29037250922059e-05
"ADAT3",9.44045798060578e-06,3.05493797800617e-06,1.32438080562137e-05,2.25473676836513e-06,9.9054718402291e-06,7.93424101050494e-06,2.26836498210774e-06,6.22372623358044e-07,0,0,0,2.21021269710732e-06,1.23256751987615e-06,4.9953251464086e-06,4.38505269328976e-06
"CSNK1G2",1.3025158875321e-05,1.0980435085479e-05,2.14578831541772e-05,9.69009478149017e-06,1.66169235064573e-05,0,1.63604876558599e-05,1.62612278663658e-05,1.87460504517429e-05,2.13715935514468e-05,7.66631166608806e-06,5.67833959335503e-06,8.41427158964771e-06,3.42691816222832e-05,2.52557387994963e-05
"BTBD2",1.39258865029888e-05,2.37986144912465e-05,3.11000412601619e-05,3.95150585154854e-06,5.73880809764299e-06,0,8.72732148214974e-06,8.14194221095524e-06,0,2.22636879580326e-05,1.39153933563911e-05,1.84907521144919e-05,9.4120170214286e-06,6.0082963044197e-06,9.47859620282734e-06
"MKNK2",5.00683478235603e-05,3.17866873373733e-05,9.99216414163456e-05,3.75367186868458e-05,6.4100664584756e-05,5.40108642272695e-05,5.96103114854657e-05,4.5234899953003e-05,6.2089715779592e-05,6.04660972420886e-05,7.13299600521147e-05,1.2134382443976e-05,3.14612875154042e-05,4.56606541695472e-05,1.84932846903002e-05
"MOB3A",2.41846399659184e-05,1.3817535992125e-05,1.25673586731985e-05,1.07293120131413e-05,8.90035888858936e-06,2.20675418606951e-05,1.54918890837937e-05,2.92114941328083e-05,2.26274400221938e-05,6.86567325121628e-05,5.66078814961301e-06,1.01585734729689e-05,1.63922203995567e-05,1.00128983741379e-05,2.78600007791106e-05
"IZUMO4",5.23669878508588e-06,0,5.81817315240705e-05,2.7230083434009e-06,2.37455891374441e-05,4.04422767384113e-06,8.72713207763866e-08,1.74235144363918e-06,0,0,1.68736135680461e-06,2.68950409456425e-06,7.29197997295228e-07,4.19330132237847e-06,8.71619071612003e-06
"AP3D1",3.16591585199631e-05,2.71835063613755e-05,5.28734680514056e-05,2.13949454044965e-05,4.69173252394073e-05,5.06623214845222e-05,3.4624277392199e-05,2.82546937680754e-05,4.71979104576745e-05,0,2.17485902828821e-05,1.58959604104443e-05,2.06048912591342e-05,1.64909328113585e-05,2.12159002826608e-05
"DOT1L",3.74206681834511e-06,4.27395274002353e-06,6.17520737935669e-06,2.94921308552606e-06,7.38326701510583e-06,4.04422767384113e-06,1.99638481671382e-06,1.08652433148596e-05,1.73010380622837e-05,0,1.05560950893046e-06,1.1548476565851e-06,5.68254064943255e-06,2.38901845698954e-06,2.07315758485434e-06
"PLEKHJ1",3.57639498343614e-05,3.63428849444245e-05,7.89572296726857e-05,4.86803606923839e-05,9.94559525852033e-05,2.64497167439904e-05,3.20420948041153e-05,4.76278416417906e-05,2.84622724061558e-05,4.0123603124699e-05,4.02623793557864e-05,2.4286610142674e-05,3.28518764562258e-05,4.00440115488894e-05,3.43265118459403e-05
"SF3A2",4.60926894098458e-05,4.48632258047515e-05,9.57439270128637e-05,1.54314495935845e-05,9.06021853435495e-05,1.30533891842488e-05,4.39506697418115e-05,3.67181109538307e-05,3.76635659391336e-05,6.49051784198016e-05,2.74585359305019e-05,1.4052446500243e-05,5.19660005396252e-05,6.9022786350705e-05,8.97775371100523e-05
"AMH",0,0,5.34039689829748e-07,1.81950509461426e-07,0,0,0,0,0,0,1.65433634643127e-06,0,0,0,0
"JSRP1",0,5.66281022791812e-07,0,7.59401221322175e-07,0,4.76278927991389e-06,9.67019241816935e-07,6.91141190850857e-07,0,1.0498687664042e-05,0,0.000305379755004228,1.18783951718882e-06,0,0
"OAZ1",0.000828678621110064,0.000474445186691683,0.000674001789096171,0.000609838878766517,0.00074487403386596,0.00110680386096377,0.000416595653209344,0.00122493439817024,0.000601708400626382,0.000977311819725784,0.000592257250669832,0.000469126429766915,0.000463204603994599,0.000768397496300121,0.00079313767139384
"LLfos-48D6.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C19orf35",0,1.13932847979401e-06,0,0,6.26624131420626e-07,0,3.86901376517717e-07,1.86168713537368e-06,0,0,0,0,0,0,0
"LINGO3",9.71082237155086e-06,0,0,0,0,0,0,4.66914322597318e-07,0,0,0,0,0,1.0300591872009e-06,0
"LSM7",0.000241351057669392,9.89339837046042e-05,0.000208525036104736,0.000119215148522817,0.000211111310858286,0.000298371896590956,0.000145593083068,0.000123348017002923,0.000144048968329969,0.000121194304496581,0.000103243078943615,4.03557657770379e-05,0.000105476577067886,0.00013027902120348,0.000125887308957207
"SPPL2B",1.02637467096797e-05,1.37206871498237e-05,1.11317880078718e-05,1.09148553955192e-05,2.12928044181156e-05,6.17867492137636e-06,1.4231931643675e-05,9.71489551848984e-06,1.14056892776159e-05,0,5.61009099424028e-06,8.52705269926037e-06,1.11423864271661e-05,8.76393928081509e-06,1.51034022736662e-05
"TMPRSS9",0,0,5.35801127199736e-07,2.70619003082892e-07,0,0,0,6.42765817520603e-07,0,0,0,0,2.89641493345197e-07,0,0
"TIMM13",4.38428577361271e-05,0.000117784972048714,0.000220064031218447,0.00025280448695517,0.000242446781799364,0.000114314717961649,0.000109275302190657,9.30248778575435e-05,6.25952170076446e-05,6.92943599747078e-05,9.45465767357729e-05,5.67848241342256e-05,8.61844174475597e-05,0.000134530555948698,3.85064693866418e-05
"LMNB2",5.08333632739587e-06,5.63377223157071e-06,5.86744848714403e-06,4.99919546985162e-06,2.57866137797706e-05,3.26208587166935e-05,8.67636755504226e-06,5.47030898770048e-06,0,9.31619154089808e-06,1.58412394746312e-06,1.79110268047211e-06,7.50377612215913e-06,4.77591731991944e-06,7.07708084170844e-06
"AC005624.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GADD45B",0.000254008055729991,0.000593199301344765,0.000510731967265394,0.000418246346829431,0.00037887867294048,6.79078181508088e-05,0.000596134824361552,0.000638826276949303,0.000480461180009748,0.000303162924054242,0.000995641547436288,0.000254949004364369,0.00164382086453711,0.000301673154669714,0.000230115388218807
"GNG7",7.9906431621943e-05,4.54944651011711e-06,1.31901487725761e-05,3.59475007588124e-06,9.97309384395756e-06,1.58759642663796e-06,8.65405962379309e-06,2.50617086790778e-05,0,0,1.7334363152839e-05,6.56556060074729e-05,9.06662754305689e-07,9.88214553238083e-07,0
"DIRAS1",4.1032037815126e-06,0,4.09010226994562e-06,9.74165696622621e-07,0,0,0,1.66182245421264e-07,0,0,5.29822657759995e-07,6.95067108729348e-07,1.63332932623205e-07,0,0
"SLC39A3",3.52131778121087e-05,2.6740894437115e-05,5.57209843029198e-06,3.38663977256931e-05,2.14032353532176e-05,6.10378598096658e-06,1.9022878382849e-05,2.97098475506476e-05,0,1.0307153164296e-05,1.99872834805551e-05,6.62000512058022e-06,1.58622611619477e-05,1.19287968671975e-05,2.15628268403599e-05
"SGTA",3.41741894685016e-05,2.44425692056764e-05,3.48001197875143e-05,2.03431815879148e-05,2.89198196825134e-05,1.77394119890036e-05,2.83521705033741e-05,2.66857880991346e-05,5.93471810089021e-06,1.09938434476693e-05,3.00565205782711e-05,8.41884753231337e-06,2.9386616251842e-05,1.27916388214553e-05,1.36836905384581e-05
"THOP1",3.69254401512466e-06,7.77261490955042e-06,2.076808453244e-05,1.82515710685755e-05,3.40178602160294e-05,9.48365153006628e-06,1.04571017078039e-05,6.7876114298124e-06,0,0,9.16358986114103e-06,0,1.17092629626084e-05,1.19638189250343e-05,4.44490799664815e-06
"ZNF554",0,1.74676517437492e-06,1.82168047607199e-06,3.03521448891015e-06,4.4643106795528e-06,0,3.88812163288667e-07,1.48397237148646e-06,0,9.96810207336523e-06,0,1.18083540866639e-06,2.14574408759264e-06,0,3.59766897229034e-06
"ZNF555",0,2.33058148210542e-06,4.17191515381632e-06,2.94539700542555e-06,3.62061020292785e-06,0,1.14509227784793e-06,1.84797033509982e-06,0,0,2.21525301944598e-06,5.59520692194239e-07,2.08873377415137e-06,0,4.0642250508941e-06
"ZNF556",0,0,1.46218240667036e-07,1.75790918500518e-07,0,0,6.47854777909551e-08,0,0,0,0,0,4.18668423700998e-07,0,0
"ZNF57",0,8.89325251145451e-07,1.15083268131976e-06,2.54703427695538e-06,4.18145595369288e-07,0,1.25202913487094e-06,7.49298487303688e-07,0,0,5.39288126764939e-06,0,1.26378418200771e-06,0,0
"ZNF77",2.09394264272313e-06,4.25140148268561e-06,1.91157820476169e-05,5.20531233448482e-06,2.81872055552598e-05,0,3.04484296653869e-06,2.39161306025228e-06,0,0,7.91809630907869e-06,1.11307011451265e-06,3.75779789809917e-06,7.79452387930336e-07,6.83953913681264e-06
"TLE6",0,8.89325251145451e-07,1.05845812819661e-05,2.62691886016896e-06,1.17823716827344e-05,5.11914817374389e-06,4.70549262743415e-07,4.27083329066955e-07,0,0,5.67536751417283e-06,5.44866904818657e-06,1.47700463504176e-06,0,2.49977502024818e-06
"TLE2",0,7.66911333076596e-06,1.77356813936193e-05,1.26075052047989e-05,2.10863449692067e-05,0,7.00677394436889e-06,3.80385600786234e-07,1.03626943005181e-05,0,7.59449019052747e-06,8.84181685948542e-07,9.07056730072561e-06,8.64969598292933e-06,0
"AES",6.69307801049757e-05,7.20959055209147e-05,9.68683619797231e-05,6.85378301121748e-05,8.0236931462315e-05,0.00016762834625005,0.000161519394666998,6.33103012523766e-05,5.88228724610494e-05,0.000383264037912983,7.62985662155564e-05,1.2264693133231e-05,5.2388213467722e-05,0.000163872422225648,0.000140083298772738
"AC005944.2",0,0,0,0,1.84155219069005e-06,0,5.43596434007393e-07,0,0,0,0,0,0,7.84420775854901e-07,0
"GNA11",0,4.32864932285281e-05,1.78336487533273e-05,1.05005624026847e-05,2.49002406676496e-05,0,3.00634343970549e-05,2.46788529575762e-06,0,0,2.19354874866626e-05,2.00267142367269e-06,2.43148143482139e-05,2.02046957421129e-06,1.42316340762246e-06
"GNA15",9.45522760623894e-07,6.04359608471671e-07,1.50828488854424e-06,1.74640583353633e-06,1.81530373662121e-06,8.16334428809203e-06,8.54199724195993e-08,4.10722161482158e-05,4.75529063909683e-05,0,1.22995426051554e-06,0,0,7.92240171770907e-06,2.76858551567001e-06
"AC005264.2",0,0,0,0,0,0,0,7.97260542636792e-07,0,0,0,0,0,0,0
"S1PR4",4.19889184565264e-05,3.11770068327528e-07,0,0,0,1.28550357388679e-05,1.04192610960832e-05,9.98634075463449e-06,6.23577227211966e-05,3.02762553376713e-05,0,2.13397978597717e-06,1.87271528734943e-07,3.75081028475953e-05,3.2712568752303e-05
"NCLN",5.8055421076161e-06,1.84392859687789e-05,2.3672339130659e-05,1.58556382352857e-05,4.02296943611206e-05,2.8420779549989e-05,1.68853351328171e-05,1.39160276766725e-05,0,3.37829895755588e-05,2.83684970402934e-05,1.49698077317426e-05,1.25247424294714e-05,1.07724543519103e-05,6.54144629407557e-06
"CELF5",0,0,3.87770712454644e-06,3.45563517338995e-07,2.82936105653411e-06,0,0,0,0,0,1.89525554362246e-06,4.64574779350209e-07,0,0,0
"NFIC",3.55540268054565e-05,0.000278976704217603,0.000239838694694779,9.65528764899517e-05,0.000255131120211408,1.05248990713979e-05,0.000157427095807015,6.99879413446392e-05,3.92926274710119e-05,2.1126952038512e-05,0.000150975419518965,1.78926526130614e-05,0.000160709758295763,5.37295532728849e-05,6.20532139275023e-05
"SMIM24",0,0,0,0,1.39518465966563e-06,0,0,1.81319059896938e-07,1.41298820948297e-05,0,0,0,0,0,0
"DOHH",1.66757958054921e-05,1.26629226982892e-05,1.87373040532626e-05,1.71876775279924e-05,1.8893806018914e-05,2.18173985627367e-05,2.4637866337982e-05,1.40132720196146e-05,7.76096235933256e-06,2.03756916514931e-05,2.75271024721247e-05,4.18033362165538e-06,1.63140766800645e-05,1.25951154523412e-05,1.07726370464934e-05
"FZR1",8.67717396931176e-06,1.03200751606929e-05,1.74896342367686e-05,8.48389099810996e-06,9.00009169842397e-06,6.48067139755679e-06,9.6967526762402e-06,6.74211051074715e-06,0,0,9.70177470186278e-06,3.45411649791818e-06,8.81596944944111e-06,5.94046633050366e-06,1.38490695915693e-05
"MFSD12",1.20839654863535e-05,7.54900511705867e-06,2.01638708033442e-05,6.91986327435034e-06,9.80677316820435e-06,0,1.09221236224382e-05,3.33451192720712e-05,1.75119270016522e-05,2.9603315571344e-05,6.32142335736698e-06,8.7333256479665e-06,5.48539237561179e-06,7.50871160196996e-06,7.76728738652728e-06
"C19orf71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC005786.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HMG20B",4.04460157212304e-05,5.09749950482122e-05,0.000210747168997506,0.000102924462937491,0.000186262967092001,8.66971543845534e-05,7.30825032328455e-05,5.24334951081868e-05,2.10748623478728e-05,2.88151084708492e-05,9.11316709648403e-05,1.74053764371614e-05,7.38314819292522e-05,4.93390653433898e-05,3.26730655559312e-05
"GIPC3",0,2.26594838723295e-06,3.82591475708885e-07,0,0,0,1.23548057487315e-05,0,0,0,0,0,1.07137748611363e-06,7.66318757950557e-06,0
"TBXA2R",0,3.74574856184316e-06,7.81246337907791e-07,1.67379031826119e-07,9.04393816478598e-07,0,2.25827911640596e-05,5.9403919441916e-07,1.03626943005181e-05,0,0,6.96994281858912e-07,6.48439118113078e-06,1.68327818358761e-06,2.11089814494271e-06
"CACTIN",3.39103915953221e-06,4.86434184505751e-06,6.46164406923293e-06,1.30726146723023e-06,1.42240268623642e-06,0,3.90342522890927e-06,2.16097499707786e-06,7.01508242721852e-06,0,5.04592617793785e-06,0,2.0601555765479e-06,1.9495649217718e-06,4.14638919126018e-06
"PIP5K1C",6.91968079935451e-06,1.65316385792356e-05,2.01356886030393e-05,3.54045843389917e-06,2.30979621169709e-05,0,2.45464119796183e-05,1.40083654947273e-05,2.65556861146364e-05,1.63639338897071e-05,2.02376052821994e-05,2.39779271282028e-06,9.92156773216839e-06,4.48714070342649e-06,9.19528316219209e-06
"TJP3",1.13349897531693e-06,0,5.36796076760649e-05,4.0136456695242e-05,3.79466096896072e-05,0,1.58855319015595e-06,5.71158593887544e-06,0,0,1.43727339739516e-05,1.2787168502564e-06,2.02650239301855e-06,3.51248720951402e-06,2.96054252328638e-06
"APBA3",1.04655417736817e-05,5.97073515189365e-06,1.51793619112794e-05,9.16416072413278e-06,1.38134006027133e-05,9.71779339642646e-06,1.03170038474378e-05,9.37120558619809e-06,5.61955605507165e-06,0,2.62289103934703e-06,5.42499818635913e-06,9.27823175695756e-06,1.49588641880456e-05,1.00222280402477e-05
"MRPL54",0.000110112082437114,6.75033710626501e-05,0.000114648185432698,9.54432798327793e-05,9.87843806265139e-05,7.94912775318103e-05,7.15906467218604e-05,8.75689656777461e-05,4.13947841081131e-05,0.000157168521175851,0.000113679199582262,5.2956387381428e-05,7.43778269987437e-05,9.5227302033894e-05,0.000108005665187031
"MATK",0,0,0,0,0,2.83525003723758e-05,4.77736979039768e-07,6.74938509652741e-06,0.000329322301411797,0.000271402960914472,6.65181980486221e-07,0,0,1.08997764341043e-05,0.000146727691943301
"ZFR2",0,0,0,0,0,0,0,0,0,0,0,0,0,1.44130224540477e-06,0
