"","B-cells","CAFs","Cancer LumA","Cancer LumB","Cancer Other","Cycling T-cells","Endothelial","Myeloid","NK cells","NKT cells","Normal Epithelial","Plasmablasts","PVL","T cells CD4+","T cells CD8+"
"mix_0178_depth100",0.0148077391350377,0.399479603293271,0.191722906281422,0.113325217136189,5.91939801858867e-05,5.91939801858884e-05,5.91939801858902e-05,5.91939802249051e-05,5.9193980185979e-05,5.91939801828575e-05,0.0869376656322604,5.96361298811513e-05,0.021619612004751,0.117011246437385,0.0546812100686511
"mix_0178_depth25",0.0144141251204699,0.369533045454492,0.237730142186217,0.0944331107939226,5.90605804093937e-05,5.90605804093931e-05,5.90605804093941e-05,5.90605804093944e-05,0.000119283149278819,5.90605804110435e-05,0.0625111366135744,0.00163447665839625,0.0352356949806515,0.184034621560539,5.90605804094134e-05
"mix_0179_depth100",0.0335589636343322,0.420485021208799,0.218522196213816,0.127942421622399,0.00430455935510653,5.79621580023142e-05,5.79621580023099e-05,0.00140117437024452,5.79621579996793e-05,5.79621580023105e-05,0.0909699441886576,5.79621581115548e-05,0.0134909672051483,5.79621580023093e-05,0.0889769792533759
"mix_0179_depth25",0.0168625069062867,0.412602083615211,0.213545721619023,0.130272786989011,0.0177928121736472,5.83206801662519e-05,5.8320680166253e-05,0.00362156515690344,5.832068016625e-05,5.83206801670385e-05,0.0737398846556454,5.83206832176084e-05,0.0250649257994215,5.83206801662492e-05,0.106147789000802
"mix_0180_depth100",8.42970479682246e-05,0.328340712642888,0.26804600735166,0.160399660237845,0.00664111222508449,8.4297047900533e-05,8.42970479005374e-05,8.89956181186011e-05,0.0312435211084562,8.42970479101324e-05,0.100196889724138,8.4297047843446e-05,0.0147486654537789,0.0417193879188747,0.0481535624796336
"mix_0180_depth25",8.68903335653983e-05,0.349715072172274,0.284849699561515,0.19717825747013,8.68903335659872e-05,8.68903335659876e-05,8.68903335659927e-05,0.00153694588309028,0.035019627546804,8.68903335668664e-05,0.0248967037381868,8.68903335558008e-05,0.037317387368279,8.68903335659888e-05,0.0688780739247689
"mix_0181_depth100",0.000518865584231215,0.481171985146895,0.127068018206506,0.0935602777501351,2.695261882793e-05,2.69526188279298e-05,2.92314525234384e-05,2.69526188108043e-05,0.0062649747545629,2.69526188283934e-05,0.0949608806647156,2.69526188458803e-05,0.0636210168734566,0.105272636621754,0.0273973498510794
"mix_0181_depth25",0.00698591066563825,0.446636387401493,0.163467100265291,0.0763815198751846,2.7760505709793e-05,2.77605057098015e-05,3.65414316064624e-05,2.77605057108464e-05,0.021486291394454,2.77605057094796e-05,0.0525415932584816,0.000920345012253684,0.115180684286642,0.0834486586598043,0.0328039257263103
"mix_0182_depth100",7.91137248436742e-05,0.199150644201579,0.360298795279677,0.139534888828202,0.0172494603582342,7.91137248338776e-05,7.9113724833878e-05,7.91137247868366e-05,0.0496275024724641,7.91137248372336e-05,0.196214507475415,7.91137230483775e-05,0.00284868807917497,7.91137248338751e-05,0.0345217172332362
"mix_0182_depth25",5.5586319620458e-05,0.205203160401912,0.365154508824767,0.103413748650937,0.0406684653658654,5.55863196099096e-05,5.55863196099088e-05,5.55863196093759e-05,0.0342561621762719,5.55863196099098e-05,0.176082293287609,5.5586319424627e-05,0.017266895541309,5.55863196099122e-05,0.0575656615142345
"mix_0183_depth100",5.84372708451014e-05,0.367449758398629,0.105254028339883,0.0456012208491535,5.84372708421028e-05,5.84372708421027e-05,5.84372708420992e-05,5.84372708421028e-05,0.0416920939303677,5.8437270842103e-05,0.18927659240008,5.84372710420173e-05,0.0461446529558354,0.0972154957403089,0.106957096489645
"mix_0183_depth25",5.80437973026895e-05,0.351218647359884,0.0844676985657162,0.0326486040105244,0.0352473534071954,5.80437973035643e-05,0.000579392758786779,5.80437973035642e-05,0.0268834884266068,5.80437973035642e-05,0.190607762084529,5.80437965629925e-05,0.0641229041379238,0.0669174706952556,0.147016459567802
"mix_0184_depth100",5.77208442021594e-05,0.0907009682762549,0.108694215436507,0.058960879300407,0.0121649971699255,5.77208443010683e-05,5.77208443010588e-05,5.77208441966091e-05,0.000376583596425484,0.0390436000224123,0.0422990765414046,5.77208442356027e-05,0.547262488638741,5.77208443010657e-05,0.100150865952385
"mix_0184_depth25",5.96145527813986e-05,0.103892655157458,0.106127971766514,0.0700125736470258,5.96145527727933e-05,5.96145527727874e-05,6.52898605582042e-05,5.96145527539959e-05,0.0196611426161781,0.0246240650441175,0.056372185413514,5.96145557829717e-05,0.5156558130012,5.9614552772801e-05,0.103230616173798
"mix_0185_depth100",4.37084839200519e-05,0.597960908361379,0.0519528693599619,4.37084839199414e-05,0.100145687539245,0.0226591666764643,4.37084839199411e-05,4.37084839644711e-05,0.0274908399496369,0.0280584560618142,0.0291366362439092,4.37084839298307e-05,0.0547204312951094,0.0497201303599977,0.0379363317328283
"mix_0185_depth25",4.47639243481923e-05,0.626254502941291,0.0641258414220411,0.0421990206753226,0.0227045817611896,0.0297582363177742,4.47639243479736e-05,4.47639243482527e-05,0.0289205641299169,0.0328559044724568,0.0361464451520917,0.00119945228844253,0.0110585238508811,0.0908977434754436,0.0137448917401045
"mix_0186_depth100",8.24601294693149e-05,0.200095397825057,0.298568307325353,0.186917703736105,0.0131050771352723,0.00358540183481268,8.24601294204874e-05,8.24601293191997e-05,8.2460129393551e-05,8.33916224621317e-05,0.223610391583408,8.24601294160093e-05,0.017223715338929,0.0184262594782993,0.0379720534732832
"mix_0186_depth25",8.13859703943855e-05,0.201247146927012,0.282858143526238,0.205846220638795,8.13859703122683e-05,0.0108671169084096,8.13859703122724e-05,8.70016980325692e-05,8.13859703155657e-05,0.0103334149369866,0.221351437190027,8.13859722402114e-05,0.0122185401845561,0.0512508664924584,0.00353318164391011
"mix_0187_depth100",6.18715185453791e-05,0.320257614802142,0.112091671556039,0.072176392818696,0.0478735723295915,0.0547331936974959,0.0283211951194739,0.002502649536549,6.18715185453215e-05,6.18715185411553e-05,0.128381527749094,6.18715185598783e-05,0.0515234551123247,0.0988998694737705,0.082991371730631
"mix_0187_depth25",8.91388945070385e-05,0.294237163528101,0.0890060014021037,0.0411518538713682,0.0921349019792332,0.0381549164036235,0.0380440073771307,8.91388945048434e-05,8.91388945070224e-05,8.9138894509801e-05,0.137806630626563,8.9138895461518e-05,0.0614349111884792,0.165471412912865,0.0421125062370424
"mix_0188_depth100",0.000821202123295503,0.454356084713636,0.107326903836546,5.85614406224287e-05,0.0623798250037113,0.0459456030878361,5.85614406224322e-05,5.85614405957905e-05,0.0301313013830039,0.00360414483567376,0.0579084691012017,5.85614406339479e-05,0.000124064268559639,0.233536360891971,0.00363179499208986
"mix_0188_depth25",4.18044224089629e-05,0.466968348951481,0.093105556701256,0.00431194331600029,0.0899177410645823,0.0215697332087378,4.18044224110068e-05,4.18044224110074e-05,0.0107635382811937,0.0143175806277183,0.0731704110249568,0.00181716532050884,0.000137967389714416,0.223752796424208,4.18044224118258e-05
"mix_0189_depth100",0.980710455603169,6.84017223079296e-05,6.84017223480924e-05,6.84017223474937e-05,6.84017223474461e-05,6.8401722347457e-05,6.84017223474436e-05,6.84017225506743e-05,0.00105013563983315,6.84017214622257e-05,6.84017251025412e-05,0.0174185880867878,6.8401722353706e-05,6.8401722347453e-05,6.84017223474566e-05
"mix_0189_depth25",0.999251758395855,4.31900343896685e-05,4.31900227158738e-05,4.31900227158637e-05,4.31900227158713e-05,4.31900226943799e-05,4.31900222364722e-05,5.1640046290932e-05,4.31900227120984e-05,4.31900257162669e-05,4.31900228702197e-05,4.31900227158718e-05,4.31900230870768e-05,4.3190022749612e-05,0.000178321270534263
"mix_0190_depth100",0.971620640939312,6.49206422978253e-05,6.4920641737983e-05,6.49206417685202e-05,6.49206417662749e-05,6.49206417663363e-05,6.49206417663342e-05,6.49206410677499e-05,0.0259924534861645,6.49206417663366e-05,6.49206412564711e-05,0.00160785787404438,6.4920641752486e-05,6.49206417662778e-05,6.4920641766335e-05
"mix_0190_depth25",0.906460698437474,2.83059404569542e-05,2.83059402015226e-05,2.83059419128838e-05,2.83059419128834e-05,2.83059419128897e-05,2.83059419128906e-05,2.83059396801921e-05,0.093134716370562,2.8305941912827e-05,2.83059402315638e-05,2.8305935762064e-05,2.8305941762527e-05,2.83059419106473e-05,6.49139023938413e-05
"mix_0191_depth100",0.993051552477587,2.89643104231897e-05,2.89643032983874e-05,2.89643029689118e-05,2.89643029689588e-05,2.89643032817013e-05,2.89643029689371e-05,2.89643052200673e-05,0.000105797986214804,2.89643027114274e-05,2.89643029190583e-05,0.00645155622593694,2.89643029750244e-05,6.89781201639098e-05,3.24721503619897e-05
"mix_0191_depth25",0.999219729553904,3.95869148005201e-05,3.95869237713077e-05,3.9586921847571e-05,3.95869218475852e-05,3.95869218476192e-05,3.95869218476225e-05,5.46248057516652e-05,0.000119382370445484,3.95869180285725e-05,3.958692144529e-05,3.95869218476275e-05,3.95869218476218e-05,0.000134244660095707,7.61494006715671e-05
"mix_0192_depth100",0.991588136630261,4.38596025546e-05,4.38596025560277e-05,4.38596025640057e-05,4.38596025639856e-05,4.38596025639874e-05,4.38596025639933e-05,4.38596025835324e-05,4.38596022382572e-05,4.38596021083651e-05,4.38596018412882e-05,0.00523905362245003,0.00263783482466729,5.25192958517807e-05,4.38596026323783e-05
"mix_0192_depth25",0.959378770495733,4.15510221500761e-05,4.15510215428006e-05,4.15510221488598e-05,4.15510221489286e-05,4.15510223497685e-05,4.15510221489274e-05,4.15510221489295e-05,6.80418947610147e-05,4.15510221009389e-05,4.15510217197394e-05,0.0400545753439578,4.1551022917228e-05,4.15510220800862e-05,4.15510220922235e-05
