"","B-cells","CAFs","Cancer LumA","Cancer LumB","Cancer Other","Cycling T-cells","Endothelial","Myeloid","NK cells","NKT cells","Normal Epithelial","Plasmablasts","PVL","T cells CD4+","T cells CD8+"
"mix_0059_depth100",5.31948441984088e-05,5.31948441722549e-05,0.398615952959267,0.165489219465323,5.31948441984081e-05,5.31948441984082e-05,5.31948441984069e-05,5.31948441830892e-05,0.0356604174354823,0.0179602012187101,0.229186783711484,5.31948442058484e-05,0.01756096767705,0.0644972932029656,0.0597172668345997
"mix_0059_depth25",5.31948442034675e-05,0.000571875792247316,0.378966766022542,0.133315228116719,0.0024676992230443,0.0255458629845733,5.31948441984119e-05,5.31948441972732e-05,0.0368315239172654,0.00209100661854408,0.226126628100686,5.31948462594329e-05,0.00675896523656649,0.0139543927462259,0.11590707059786
"mix_0060_depth100",7.59926345775947e-05,7.59926345261095e-05,0.262448560958316,0.0874711033092696,0.212599490563803,0.00610579366597424,7.59926345691525e-05,0.00295921116313751,0.0151722220892216,7.59926345691547e-05,0.185083876948342,7.59926376795257e-05,0.00305466419481482,0.0080914678514193,0.119695914986004
"mix_0060_depth25",7.59926345691536e-05,7.599263449676e-05,0.254681434786875,0.0860716282066387,0.198775275192462,0.0179895528400521,7.5992634569154e-05,0.00328706838341545,0.0170267042514532,7.59926345696062e-05,0.229179175114126,7.59926338094568e-05,0.00383795763566914,7.59926345691531e-05,0.0972487887331929
"mix_0061_depth100",0.00733566245159303,7.59926399681889e-05,0.236846025385363,0.0514491379302225,0.0962044436806333,0.0149189076994744,0.013173352420752,0.000407148960399821,0.00326842784315319,0.000364664907390044,0.241877679571988,7.59926389068574e-05,0.0678686536762315,0.201767353575476,0.044117390483684
"mix_0061_depth25",0.00416868252883969,7.59926344694721e-05,0.253830119929052,0.0626191204351794,0.070750841739302,0.0264654516925833,0.0183908785043526,0.00681875726847853,7.59926345684259e-05,7.59926345691546e-05,0.231877452939515,7.59926365267689e-05,0.0582299388968629,0.159469678852816,0.0555809118191294
"mix_0062_depth100",0.000108560906528836,0.000108560906673551,0.205841996985513,0.214223771639105,0.000108560906527364,0.000108560906527367,0.000108560906527364,0.000263459625213795,0.054216286829247,0.000108560906527363,0.180587918207799,0.000108560907567221,0.00793830658235372,0.0380427626542141,0.115875030340118
"mix_0062_depth25",0.000108560906519279,0.00010856090653449,0.201706206178686,0.263208803783096,0.000108560906527356,0.000108560906527361,0.000108560906527363,0.000108560906527364,0.0631491709844433,0.00596290393891269,0.161468515927064,0.000108560907077345,0.00922818438301147,0.000108560906527352,0.126939895186477
"mix_0063_depth100",5.31948441954265e-05,0.0943431741758028,0.297778369582769,0.309082930255708,5.31948441984073e-05,0.00745426962294602,5.31948441984085e-05,5.31948452953086e-05,5.31948440718306e-05,5.319484852373e-05,0.160859388604404,5.3194844212842e-05,0.00121044374627521,0.0312871945271894,5.31948441835945e-05
"mix_0063_depth25",7.5992634577502e-05,0.0979341044653012,0.26749425731115,0.291100452591954,0.0262609667835929,0.0171876681449044,7.59926345691538e-05,7.59926335069518e-05,7.59926345540768e-05,7.59926345797455e-05,0.172415055313863,7.59926374082429e-05,7.59926345691542e-05,0.0218912187811044,7.59926344930817e-05
