spot_id,B-cells,CAFs,Cancer LumA,Cancer LumB,Cancer Other,Cycling T-cells,Endothelial,Myeloid,NK cells,NKT cells,Normal Epithelial,PVL,Plasmablasts,T cells CD4+,T cells CD8+
mix_0033_depth100,0.0,0.03505667713522879,0.35874311912489837,0.0,0.12067684528989567,0.03007133972989835,0.0,0.03848335391986602,0.0,0.0014889190999439982,0.2615397179969353,0.0,0.0,0.0,0.0
mix_0033_depth25,0.0,0.05054643125675156,0.3335099946041271,0.0,0.15732678655848578,0.0,0.0,0.03936365272699817,0.0,0.01228058109502534,0.2547164460496733,0.008532009626852756,0.0,0.0,0.0
mix_0034_depth100,0.0,0.007920851183829186,0.43708708924915646,0.2875560030263736,0.0,0.0,0.0,0.0,0.0,0.021100960406978748,0.2448013274490124,0.0,0.0,0.0,0.0
mix_0034_depth25,0.0,0.006456647606634332,0.4245708836441006,0.31055046410086384,0.0,0.0,0.0,0.0,0.0,0.03220805293219269,0.22658854624498218,0.0,0.0,0.0,0.0
mix_0035_depth100,0.0,0.0,0.33055753900618123,0.0,0.23032980880115722,0.0,0.0,0.025175145043668794,0.0,0.0,0.3925592080860822,0.0,0.0,0.0,0.0
mix_0035_depth25,0.0,0.0,0.4091678250741601,0.0,0.1839685345087401,0.0,0.0,0.025324927687737784,0.0,0.0,0.3568580220244023,0.0,0.0,0.0,0.0
mix_0036_depth100,0.0,0.0,0.49833018794250433,0.01896958886461723,0.2284340805521689,0.0,0.0,0.0,0.0,0.01944306828973925,0.20319020349425712,0.0,0.0,0.0,0.0
mix_0036_depth25,0.0,0.004110239492362382,0.4796735129567963,0.05428308644078427,0.18198217214860216,0.0,0.0,0.0,0.0,0.0077324657876629115,0.22753666211869347,0.0,0.0,0.0,0.0
mix_0037_depth100,0.0,0.0,0.41556621938640087,0.3225169891147863,0.0,0.0,0.0,0.0,0.0,0.042522535071398006,0.2206625769201239,0.0,0.0,0.0,0.0
mix_0037_depth25,0.0,0.0,0.44986503413502654,0.3260783919785674,0.0,0.0,0.0,0.0,0.0,0.031237128978265354,0.2282174345768838,0.0,0.0,0.0,0.0
mix_0038_depth100,0.0,0.0,0.35613715795995077,0.07919618582425214,0.06158598078234278,0.0,0.0,0.0,0.0,0.053281857954682786,0.299537039999149,0.0,0.0,0.0,0.0
mix_0038_depth25,0.0,0.0,0.34478638638062076,0.13156060133320624,0.0026196403090445663,0.0,0.0,0.0,0.0,0.0629009010117944,0.29993787647645964,0.0,0.0,0.0,0.0
mix_0039_depth100,0.0,0.01596271293741929,0.1078084817063147,0.3605542095331658,0.0,0.0,0.0,0.0,0.0,0.10037132239867243,0.21613607969862816,0.029493446581830354,0.0,0.0,0.0
mix_0039_depth25,0.0,0.007898693294711078,0.0911459252120716,0.3512079975398331,0.0,0.0,0.0,0.0,0.0,0.10172564909052612,0.23937373608573023,0.05425537901356844,0.0,0.0,0.0
mix_0040_depth100,0.0,0.0,0.5185364979806669,0.009813038101034649,0.10752891725242805,0.0,0.0,0.0,0.0,0.06603830628143656,0.18498963920386366,0.0,0.0,0.0,0.0
mix_0040_depth25,0.0,0.0,0.5216989448055284,0.030382341045614176,0.06615579695403376,0.0,0.0,0.0,0.0,0.05070561968186059,0.2121978664602972,0.0,0.0,0.0,0.0
mix_0041_depth100,0.0,0.0,0.7826199398418363,0.02219766536375623,0.0,0.0,0.0,0.0,0.0,0.0,0.14367899731424452,0.0,0.0,0.0,0.0
mix_0041_depth25,0.0,0.0,0.7172907967053544,0.04323824771984901,0.0,0.0,0.0,0.0,0.0,0.0,0.19196353340657862,0.0,0.0,0.0,0.0
mix_0042_depth100,0.0,0.0,0.1305873920219124,0.0,0.13324664488376964,0.16919140448260353,0.0,0.0,0.0,0.0,0.32654696120681764,0.0,0.0,0.04943922292629401,0.0
mix_0042_depth25,0.0,0.0,0.1057897102965707,0.0,0.15318779797375925,0.13626144898098974,0.0,0.005923237803018594,0.0,0.0,0.30475739362697524,0.0,0.0,0.08612831720165696,0.0
mix_0043_depth100,0.0,0.059392542279449304,0.0,0.22252170683268888,0.0,0.0,0.0,0.0,0.0,0.057154042895777704,0.47457494435150016,0.0692903350636687,0.0,0.0,0.025365710899746246
mix_0043_depth25,0.0,0.08199870528477891,0.0,0.1996155263326513,0.0,0.0,0.0,0.0,0.0,0.010458589703211328,0.49336666332801155,0.026473568809288802,0.0,0.0,0.08949576002823036
