spot_id,B-cells,CAFs,Cancer Epithelial,Cycling T-cells,Endothelial,Myeloid,NK cells,NKT cells,Normal Epithelial,PVL,Plasmablasts,T cells CD4+,T cells CD8+
mix_0073_depth25,0.0,0.0944012756098404,0.5422208840181806,0.0,0.0,0.008158682964068,0.0,0.0,0.3473817770061546,0.0078373804017559,0.0,0.0,0.0
mix_0074_depth100,0.0,0.1372317693348943,0.4883405718871201,0.0,0.0,0.0,0.0,0.0552557302017705,0.3191719285762149,0.0,0.0,0.0,0.0
mix_0074_depth25,0.0,0.1744244290086485,0.4737964229755105,0.0,0.0,0.0,0.0,0.0472477455365801,0.3045314024792608,0.0,0.0,0.0,0.0
mix_0075_depth100,0.0,0.1330427560265857,0.7615553189080473,0.0,0.0,0.0,0.0,0.0,0.1054019250653669,0.0,0.0,0.0,0.0
mix_0075_depth25,0.0,0.1252294214875502,0.7685314051785276,0.0,0.0,0.0,0.0,0.0,0.106239173333922,0.0,0.0,0.0,0.0
mix_0076_depth100,0.0,0.0667136500897159,0.5541871369678234,0.0,0.0,0.0,0.0,0.0635434334509315,0.3155557794915291,0.0,0.0,0.0,0.0
mix_0076_depth25,0.0,0.0747997430067032,0.6006062310961816,0.0,0.0,0.0,0.0,0.0561325244764948,0.2684615014206203,0.0,0.0,0.0,0.0
mix_0077_depth100,0.0,0.0296980362239941,0.29801085013471623,0.1250585542069708,0.0,0.0,0.0,0.0,0.5472325594343186,0.0,0.0,0.0,0.0
mix_0077_depth25,0.0,0.0163738473302177,0.2815704298157544,0.1661166591266821,0.0,0.0,0.0,0.0,0.5359390637273457,0.0,0.0,0.0,0.0
mix_0078_depth100,0.0,0.1176871383224856,0.4731503612161103,0.0,0.0,0.0,0.0,0.0563440878851821,0.3528184125762219,0.0,0.0,0.0,0.0
mix_0078_depth25,0.0,0.1104288272787,0.4186931217013113,0.0,0.0,0.0,0.0,0.0918207094492457,0.3790573415707428,0.0,0.0,0.0,0.0
mix_0079_depth100,0.0,0.059795434626696,0.6289446351370382,0.0,0.0,0.0,0.0,0.0208584035500196,0.2904015266862461,0.0,0.0,0.0,0.0
mix_0079_depth25,0.0,0.0523489861988714,0.6121196891494489,0.0,0.0,0.0,0.0,0.007739287008407,0.3277920376432725,0.0,0.0,0.0,0.0
mix_0080_depth100,0.0,0.0256999637803634,0.7270437385172399,0.0,0.0,0.0,0.0,0.010563947594188,0.2366923501082084,0.0,0.0,0.0,0.0
mix_0080_depth25,0.0,0.0296200185382223,0.7095208740038674,0.0,0.0,0.0,0.0,0.0233120487192797,0.2375470587386304,0.0,0.0,0.0,0.0
mix_0081_depth100,0.0,0.4118684113380815,0.2747672030116136,0.0499918857756394,0.0,0.0,0.0,0.1503509251954757,0.1130215746791896,0.0,0.0,0.0,0.0
mix_0081_depth25,0.0,0.3785204632302685,0.2876290585924692,0.0275389804718548,0.0,0.0,0.0,0.1686747896250897,0.1376367080803175,0.0,0.0,0.0,0.0
mix_0082_depth100,0.0,0.1020455008887412,0.5613072424183442,0.0,0.0,0.0,0.0,0.0635715675660403,0.2730756891268741,0.0,0.0,0.0,0.0
mix_0082_depth25,0.0,0.1093092523799853,0.5723860064905679,0.0,0.0,0.0,0.0,0.0696976091353078,0.2486071319941385,0.0,0.0,0.0,0.0
mix_0083_depth100,0.0,0.0406154176519279,0.7238146868508222,0.0,0.0,0.0,0.0,0.0,0.2355698954972496,0.0,0.0,0.0,0.0
mix_0083_depth25,0.0,0.0328739699505718,0.757667940969948,0.0,0.0,0.0,0.0,0.0,0.2094580890794801,0.0,0.0,0.0,0.0
mix_0084_depth100,0.0,0.3524870549996462,0.47695075105004214,0.0,0.0,0.0,0.0,0.0928740948650248,0.0776880990852867,0.0,0.0,0.0,0.0
mix_0084_depth25,0.0,0.3405212481782446,0.47628718007909476,0.0,0.0,0.0,0.0,0.1234962759202449,0.0536720060603833,0.0060232897620322,0.0,0.0,0.0
mix_0085_depth100,0.0,0.0,0.6096774317732678,0.0,0.0,0.0,0.0,0.0775177331873396,0.3128048350393926,0.0,0.0,0.0,0.0
mix_0085_depth25,0.0,0.0,0.5962337335778637,0.0,0.0,0.0,0.0,0.0862368063084449,0.3175294601136912,0.0,0.0,0.0,0.0
mix_0086_depth100,0.0,0.0399544877039111,0.5882312535369123,0.0,0.0,0.0,0.0,0.0875510299564666,0.2842632288027098,0.0,0.0,0.0,0.0
mix_0086_depth25,0.0,0.025648801400177,0.5812374505354952,0.0,0.0,0.0,0.0,0.0984276943869014,0.2711087848090995,0.0235772688683265,0.0,0.0,0.0
mix_0087_depth100,0.0,0.3600861294591971,0.1801687539004801,0.0439262805767934,0.0,0.0492516833022849,0.0,0.0093128295965528,0.3572543231646916,0.0,0.0,0.0,0.0
mix_0087_depth25,0.0,0.3583295769985649,0.2014082382679887,0.0265830120607824,0.0,0.0393704679858454,0.0,0.0337916968886919,0.3405170077981266,0.0,0.0,0.0,0.0
mix_0088_depth100,0.0,0.0,0.5776918292192508,0.0,0.0,0.0704566533291113,0.0,0.0,0.3518515174516378,0.0,0.0,0.0,0.0
mix_0088_depth25,0.0,0.0,0.6040993342210008,0.0,0.0,0.0812686772642018,0.0,0.0,0.3146319885147973,0.0,0.0,0.0,0.0
mix_0089_depth100,0.0,0.0443152148403319,0.4631169447399222,0.0,0.0,0.1434430668228948,0.0,0.0,0.349124773596851,0.0,0.0,0.0,0.0
mix_0089_depth25,0.0,0.0309938808517293,0.45247461171033543,0.0,0.0,0.1494191444913603,0.0,0.0,0.3671123629465747,0.0,0.0,0.0,0.0
mix_0090_depth100,0.0,0.177454859510911,0.5321126604174882,0.0,0.0,0.0,0.0,0.0473373350168988,0.2200106018401916,0.0230845432145102,0.0,0.0,0.0
mix_0090_depth25,0.0,0.1819952412738351,0.5206255987824258,0.0,0.0,0.0,0.0,0.0315818553984008,0.2415700764801114,0.0242272280652268,0.0,0.0,0.0
mix_0091_depth100,0.0,0.2804569596467149,0.3817270612989179,0.0014942891820495,0.0,0.0,0.0,0.1014838373034635,0.234837852568854,0.0,0.0,0.0,0.0
mix_0091_depth25,0.0,0.2675346324888974,0.4045373850220898,0.0,0.0,0.0,0.0,0.0964591022126059,0.2314688802764067,0.0,0.0,0.0,0.0
mix_0092_depth100,0.0,0.027769443080301,0.8438752501994782,0.0,0.0,0.0,0.0,0.0,0.1283553067202208,0.0,0.0,0.0,0.0
mix_0092_depth25,0.0,0.0287773312068218,0.801844981430372,0.0,0.0,0.0,0.0,0.0,0.1693776873628059,0.0,0.0,0.0,0.0
mix_0093_depth100,0.0,0.0484623836083624,0.5884441782684345,0.0,0.0,0.0076844554867946,0.0,0.0130132928391189,0.3423956897972895,0.0,0.0,0.0,0.0
mix_0093_depth25,0.0,0.0258629975598905,0.6211504850093218,0.0,0.0,0.0007755006393512,0.0,0.0361395236068481,0.316071493184588,0.0,0.0,0.0,0.0
mix_0094_depth100,0.0,0.0534957478651395,0.7528406140746171,0.0,0.0,0.0,0.0,0.0418492419670543,0.151814396093189,0.0,0.0,0.0,0.0
mix_0094_depth25,0.0,0.0394972632881542,0.7902773592100072,0.0,0.0,0.0,0.0,0.0401273706815697,0.1300980068202688,0.0,0.0,0.0,0.0
mix_0095_depth100,0.0,0.1854147913836843,0.2838549756372811,0.0,0.0,0.0031534945606429,0.0,0.0031106023361619,0.5244661360822295,0.0,0.0,0.0,0.0
mix_0095_depth25,0.0,0.2056160977696277,0.3196002865167142,0.0,0.0,0.0031022980431476,0.0,0.0036649411250168,0.4680163765454935,0.0,0.0,0.0,0.0
mix_0096_depth100,0.0,0.0,0.7679553148546131,0.0,0.0,0.0,0.0,0.004996073336478,0.2270486118089087,0.0,0.0,0.0,0.0
mix_0096_depth25,0.0,0.0,0.7181017139540249,0.0,0.0,0.0,0.0,0.0412361215360759,0.2406621645098992,0.0,0.0,0.0,0.0
mix_0097_depth100,0.0,0.0909699929746885,0.3862910250728338,0.0,0.0,0.0,0.0,0.029209307136809,0.4935296748156683,0.0,0.0,0.0,0.0
mix_0097_depth25,0.0,0.1033883264278835,0.362398348017113,0.0,0.0,0.0,0.0,0.0219251504989994,0.5122881750560039,0.0,0.0,0.0,0.0
mix_0098_depth100,0.0,0.3662611725844676,0.3596131410154118,0.0,0.0,0.0,0.0,0.0693790199462396,0.2047466664538809,0.0,0.0,0.0,0.0
mix_0098_depth25,0.0,0.3846160623201453,0.3484152847974509,0.0,0.0,0.0,0.0,0.0697625158703104,0.1972061370120934,0.0,0.0,0.0,0.0
mix_0099_depth100,0.0,0.1591950348425148,0.5983708577729447,0.0,0.0,0.0,0.0,0.0128579695837294,0.2295761378008111,0.0,0.0,0.0,0.0
mix_0099_depth25,0.0,0.154691254880439,0.5992667124023086,0.0,0.0,0.0,0.0,0.0135889994345768,0.2324530332826754,0.0,0.0,0.0,0.0
