"","B-cells","CAFs","Cancer Epithelial","Cycling T-cells","Endothelial","Myeloid","NK cells","NKT cells","Normal Epithelial","Plasmablasts","PVL","T cells CD4+","T cells CD8+"
"mix_0153_depth100",6.83730552930658e-05,0.249573727036874,0.237700593083673,6.83730553034445e-05,0.00235751460799112,6.83730553348974e-05,6.83730552859554e-05,0.0022886025911352,0.415303966079033,0.00045072334531916,0.0518894910781688,0.0261071578770138,0.0140547320795749
"mix_0153_depth25",9.59139210944956e-05,0.220336471558846,0.300685047766876,9.59139210944945e-05,0.00229119329488552,9.59139211058596e-05,9.59139210954871e-05,0.00136026119832498,0.340758454686033,9.59139231452801e-05,0.092326329668026,0.0287314387535389,0.0130312334659335
"mix_0154_depth100",6.42247611564387e-05,0.264960707360682,0.283212552980309,0.018241468876437,0.0172226155304177,6.92942024587751e-05,6.42247611235962e-05,0.002330999323477,0.357574838178789,6.42247621220879e-05,0.0560663997407777,6.42247611316996e-05,6.42247611188422e-05
"mix_0154_depth25",6.39678229857422e-05,0.266658050229165,0.259136904763616,0.0163386797013216,0.0278632524407347,6.39678229842911e-05,0.00295286220480132,6.39678229701599e-05,0.383180619872708,6.39678216205267e-05,0.0434858238511236,6.39678229842888e-05,6.3967822984682e-05
"mix_0155_depth100",9.54967553207269e-05,0.331996025211867,0.252859144489678,0.0116253788667132,0.0801030293724333,0.003459678848125,0.00301863328268458,0.00349734423100109,0.273814509555616,9.5496755276067e-05,0.0169912675551981,9.54967553917889e-05,0.022348498320695
"mix_0155_depth25",9.74921024962558e-05,0.328056532648574,0.265273984032397,9.74921024870675e-05,0.0964063040861171,0.00334308294469909,0.00534557074096917,0.0126726392131238,0.232007171220487,9.74921024733551e-05,0.0323230244585148,9.74921024870753e-05,0.0241817222451736
"mix_0156_depth100",0.0103190252567372,0.157322824230184,0.404128006236363,0.000139587990911038,0.000139587990911028,0.000139587990804975,0.00312589973316102,0.00489588341061774,0.358013666905333,0.00214758298890311,0.0046517674030175,0.0505980881751108,0.00437849168794604
"mix_0156_depth25",0.00641852825501384,0.172852023175059,0.373254703153708,9.66414850139381e-05,9.66414850139447e-05,0.00154843220045413,9.6641485017643e-05,0.01257561731639,0.383078619805079,0.00112852896303789,0.000107042073721398,0.0486499391174769,9.66414850139581e-05
"mix_0157_depth100",0.0206593088337858,0.196708295805496,0.378470050455849,9.53199501121808e-05,9.53199501121826e-05,0.00369270367697544,9.53199501034139e-05,0.00424744784225856,0.35297163346312,9.53199501045652e-05,9.53199501121818e-05,0.0290281111566337,0.0137458490153377
"mix_0157_depth25",0.0200378717646858,0.205759619378775,0.349195275882071,0.00712000831768036,9.51448821230337e-05,0.00381588274672832,9.51448821166961e-05,0.00121649800502283,0.359598237984323,9.51448831511304e-05,9.51448821230329e-05,0.045677939555571,0.00719808683562852
