"","B-cells","CAFs","Cancer Epithelial","Endothelial","Myeloid","NK cells","Normal Epithelial","Plasmablasts","PVL","T cells"
"CID4461_mix053_depth100",0.000113988951853731,0.276333048185253,0.0408607338166759,0.0393528335724717,0.0328741373222885,0.123436957321084,0.0276796920524769,0.0196292613539824,0.0568613632254601,0.393844728342415
"CID4461_mix053_depth25",7.97922662976097e-05,0.254946665376439,0.0323282288067204,0.0252197437012678,0.00645103145245082,0.119160161517975,0.117335675321673,0.0158286949695971,0.0455451198118066,0.434411590548502
"CID4461_mix054_depth100",0.059300025679781,5.5854586405802e-05,0.000174068449873869,0.0251669777422444,0.0327503086479508,0.109970446640378,5.58545864083288e-05,0.0167592940081422,5.58545864083281e-05,0.721466767900792
"CID4461_mix054_depth25",0.000236228227755301,0.00145271051594757,9.67283444271158e-05,7.97922662976122e-05,0.0938637644873887,0.119634516732674,0.00794603042068067,0.0147873305347083,0.0172088944939707,0.648886566901121
"CID4461_mix055_depth100",0.000140426603256066,0.016546431617807,0.0131961484363966,0.055080324602541,0.0893402157067382,0.113335947347315,7.97922662976122e-05,0.0187835913153036,0.0142538144945583,0.639464856029704
"CID4461_mix055_depth25",0.00010938729691193,0.0143950378963579,0.000120081928716929,0.0460214396190542,0.128681926147148,0.118209872474062,0.0272821411605869,0.0168541463876585,0.0275812606670924,0.538663687583247
"CID4461_mix056_depth100",0.00316382089994034,0.321198960940423,0.0802149609301343,0.0572252271266938,0.0543086680562006,0.0579779848483976,0.0197200245436989,0.0186478931787425,0.0838197943682992,0.308325860789873
"CID4461_mix056_depth25",0.000113988951853738,0.332517380050221,0.0571502347422229,0.045121609333571,0.0992823200909167,0.0495626015894669,0.0161703707185363,0.014394157516729,0.0815984253716929,0.262541498749407
"CID4461_mix057_depth100",0.0653508423663671,0.00232212223276821,0.0266768071594157,0.0106984575117011,0.0270347956846791,0.137242760333527,5.58545864083285e-05,0.0156065088482613,5.58545864083288e-05,0.670785738904371
"CID4461_mix057_depth25",0.000115579296210386,5.5854586408329e-05,0.00128756197336338,0.0617984063819486,0.0453538913892554,0.15316382231596,5.58545864083437e-05,0.0226122439855705,5.58545864083288e-05,0.693707721748458
"CID4461_mix058_depth100",0.0453080132122932,0.1150640768363,0.0496672084091627,0.0101918014681694,0.0265656033458249,0.10423140702244,7.97922662976132e-05,0.013700149824983,0.033848885184649,0.563848481473958
"CID4461_mix058_depth25",0.000116457525100784,0.139663652968317,0.0123061996707244,0.0165446955560036,0.0481422499198898,0.115143852507155,7.97922662976114e-05,0.0184761313686635,0.0193912302941787,0.600789157605024
"CID4461_mix059_depth100",0.000141373597743873,0.180600362523986,0.0666636791201901,0.0374371581681877,0.0614803750094068,0.105406890405184,0.00011398895185373,0.0172282565916215,0.0591445150068415,0.447994605720209
"CID4461_mix059_depth25",0.000114195582966973,0.187663081953504,0.0445389146492859,0.0127014196258511,0.0896010687696564,0.119690475347559,0.000113988951853731,0.0233133497536865,0.0328544057952235,0.46928139017443
"CID4461_mix060_depth100",0.0324618238922754,7.97922663177963e-05,0.0404279650269291,0.102625347416056,0.0265480806548922,0.211907987134017,7.97922662976119e-05,0.0201330378735705,7.97922662976118e-05,0.551564231708098
"CID4461_mix060_depth25",0.0994052038114377,5.58545864083286e-05,0.025999535058624,0.0810531173940871,8.14716586250017e-05,0.25788387517864,5.5854586408344e-05,0.00584646859587864,5.58545864083269e-05,0.620182186083078
