donor_id,reference_label,EPCAM,KRT8,KRT18,KRT19,CD3D,CD3E,TRAC,COL1A1,COL1A2,DCN,LUM,RGS5,CSPG4,MCAM,CD8A,CD8B,NKG7,GNLY,PECAM1,VWF
CID4471,PVL,0.025654242305194308,0.13275124454125328,0.20585134664098814,0.12106017736818755,0.004770348100659125,0.011363759869781786,0.0017536352789178102,0.8954050476565778,0.6886344624655718,0.6561747851743691,0.19417132302678256,1.6210719720599447,0.21848433853943378,1.2634281499631566,0.0026716511458231883,0.0023290101431055004,0.004917757667189779,0.0047805951465004735,0.05559716033850507,0.06892820751265506
CID4471,Plasmablasts,0.0935770556066726,0.12814773084092254,0.18656654646527096,0.07071112089708323,0.0,0.0,0.008691490849100177,0.1422089573049571,0.1671876738142534,0.1715698598744757,0.050091238335570186,0.11244315669435527,0.0,0.02339115540296165,0.0,0.0,0.0,0.013100427705745194,0.3842109689878901,0.02953967495015025
CID4471,T cells CD4+,0.018464071469637456,0.10737531061049428,0.2248085148813176,0.11861010613840439,1.4327162948159038,2.260290140713198,0.5969811108733079,0.4099980537863004,0.18798451243871034,0.2598907920070167,0.09921162837915645,0.12026348098853738,0.0,0.05676915853177829,0.16986102093389535,0.08719389135373616,0.09009298115353483,0.04257692938911929,0.10450608986298747,0.07418143820328964
CID4471,T cells CD8+,0.027255122943502366,0.15415415048969267,0.15103171701204554,0.11041953468166549,1.4526609042689251,2.320127250587101,0.5568797055566478,0.43290160602925326,0.13571756460362536,0.4275345993289365,0.2087568366689077,0.11646540238253782,0.008599518883406643,0.0,2.138365315664805,1.4917595468720657,2.099986939560379,0.4871370132428571,0.16030673361509876,0.11206325157790156
CID4535,B-cells,0.2270810118597057,0.1559577457837827,0.3105495485653361,0.897753893831997,0.0,0.0,0.11849174490618698,0.02858666940099996,0.0,0.0,0.036466376508801704,0.1805199784297218,0.0,0.037823140410049305,0.0,0.0,0.04204126588236693,0.020563424761136675,0.05313932219815381,0.0
CID4535,CAFs,0.12422371085262846,0.3134797025389401,0.7081415868826725,1.3347225816971382,0.019069429466445426,0.0,0.08250638328872423,1.788083970575234,1.8016360386043784,1.4504337724150662,1.8115145091799405,1.0456300534634344,0.08790268533735661,0.24296975689804962,0.003741853108119236,0.0,0.01707050087720304,0.007178021443216966,0.02856011445572987,0.007540741973548916
CID4535,Cancer Epithelial,1.2059884582340432,1.6252465080154863,2.3988773156486185,3.5425241896861417,0.008753288243974783,0.0026723367816935953,0.011976182795739965,0.03980170214484077,0.024663295144120138,0.01121417141811672,0.019914013072123142,0.08528012855961534,0.003962552993540776,0.012608563437932709,0.009096538883453922,0.0025254077897579027,0.014109823719487088,0.010008279000800676,0.011668916793387243,0.008193749483737356
CID4535,Cycling T-cells,0.09208494430150278,0.07368690198434724,0.8072771098900852,1.313737021181953,0.8844955141608629,0.7658592210842525,1.1085818372944605,0.0,0.0,0.0,0.018775298264249875,0.1590499008255202,0.0,0.08815569943727238,0.36760429143862755,0.29120185588151803,0.5810414431617043,0.12853857435195776,0.16790173238854714,0.0
CID4535,Endothelial,0.14886239935304224,0.26634810501768486,0.38000964261657016,1.2159636669353167,0.010436578429318182,0.0019763344319533803,0.011003766649927265,0.035125073912996664,0.015746049838475187,0.0,0.01550026990493208,0.11814946469617184,0.014441412607645032,0.285695280053232,0.0,0.0036411939536637136,0.005429049732243435,0.0320273565143341,1.9031633428327712,1.0504088870994432
CID4535,Myeloid,0.13821495848929868,0.258120857348618,0.4017833113265281,1.2588466818361908,0.018762063120924745,0.007528495083978228,0.009252219099490611,0.01978986866710894,0.007872014210500084,0.01098072921003491,0.009567386833140316,0.05693795995529367,0.0015263259656800759,0.0,0.0,0.0,0.0657062745278992,0.011805451240737454,0.30363826710617,0.006909664911357702
CID4535,NK cells,0.10547718338071896,0.2771240806372861,0.450123771428289,1.6539701453110671,0.0,0.3772681509466549,0.09956989888609544,0.0,0.049975217476773394,0.0,0.0,0.06181761801239013,0.0,0.0,0.05512402586998325,0.0,2.9942700759948986,3.5650278589218187,0.07217479907279939,0.0
CID4535,NKT cells,0.21559965130581088,0.0,0.3889063497903449,1.2886816745294098,0.36889565429933313,0.34448778841496336,0.16089965210941196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23007197524162404,0.0,4.292393081900305,2.7777473764080947,0.3248587209391934,0.0
CID4535,Normal Epithelial,1.0801804247107487,1.881624560878724,2.205783842491909,2.949137979864456,0.0,0.0,0.0,0.02997449049762888,0.017340552826395354,0.0,0.0,0.04423155672368755,0.02997449049762888,0.01505088995477666,0.0,0.0,0.0,0.0,0.03305789568154076,0.0
CID4535,PVL,0.11796557031913202,0.3189375430974007,0.51132448220086,1.1464636455579227,0.004955821534123938,0.004143102178589427,0.0139864118147583,0.6778399340592344,0.9820135119991741,0.14831308055497552,0.1099670453072353,2.7550694377545413,0.2553407408560704,1.3772077794096713,0.004281306291904222,0.0011837562514237757,0.0020056800930324044,0.006309892276226611,0.008893365560288344,0.00830970502847484
CID4535,Plasmablasts,0.14183323381391574,0.38828478646970765,0.49221110818594105,1.6241196994765374,0.044209303680317495,0.0037942071804474716,0.024935422240926472,0.027628751843257197,0.00977579478703019,0.017232255117630872,0.05816692531912344,0.06523268723183097,0.019821773322197353,0.015510948727991844,0.011243629915356988,0.0,0.024390004241853464,0.016954414468181366,0.3889519318264263,0.019176430208663237
CID4535,T cells CD4+,0.17080858827779674,0.33554792285349133,0.6438239649168436,1.8160008547974777,0.8442931601407788,0.5125885341273944,1.1066001242675239,0.020813124090897146,0.03351472622823237,0.0,0.027945274080173364,0.10023141972224622,0.00797975375056641,0.024511640304607295,0.08397303797623944,0.11239124475155018,0.07165765620964272,0.047946376874559576,0.009986982483631016,0.0
CID4535,T cells CD8+,0.19321131870996658,0.2190658490872489,0.5743211210021417,1.2040778742342977,1.926106463282542,1.3289024780997882,1.849736942721725,0.013910169464666331,0.0,0.0,0.013718874236500712,0.14815379785458693,0.0,0.019495783243459377,1.1955512034346725,0.7405945913046224,2.0438407231963196,0.9399945991041737,0.16778404146027104,0.00789445765970911
