"","B-cells","CAFs","Cancer LumA","Cancer LumB","Cancer Other","Cycling T-cells","Endothelial","Myeloid","NK cells","NKT cells","Normal Epithelial","Plasmablasts","PVL","T cells CD4+","T cells CD8+"
"mix_0011_depth25",0.0237693323140316,8.31952103634177e-05,0.409995102677057,0.231075851764144,0.00268764153030994,0.00905183072221778,8.31952103642522e-05,0.00198022275003136,8.31952103732226e-05,8.31952099726766e-05,0.256258611049773,8.31952103694711e-05,0.0608040771983939,0.0038781587322337,8.31952103641525e-05
"mix_0012_depth100",8.63032560050829e-05,8.63032561216454e-05,0.375676898856856,0.377617182049248,8.63032560212965e-05,8.63032560212948e-05,8.63032560262833e-05,8.63032559856575e-05,0.00683870188657481,0.00338795526366158,0.22215767879457,0.000482670115385641,0.00510904960627923,0.00812574063537166,8.63032558714509e-05
"mix_0012_depth25",8.56295401416373e-05,8.56295401388415e-05,0.384292729723791,0.332978984679549,8.56295401316306e-05,0.00273979264525803,8.56295401316367e-05,8.562954010868e-05,8.56295401185763e-05,0.0045433570089087,0.234584602440203,8.56295382767234e-05,0.00526709617921056,0.0349084010040717,8.56295399593627e-05
"mix_0013_depth100",8.40250364625887e-05,8.40250366873901e-05,0.359944410089688,0.217648471726476,8.40250366086616e-05,0.00067403355733406,8.40250366086561e-05,8.40250365503002e-05,0.00677470969529682,8.4025036664679e-05,0.303978762407714,8.4025036798304e-05,0.0992920700419238,8.40250366086633e-05,0.0110153421885777
"mix_0013_depth25",8.17566660437073e-05,8.17566656305595e-05,0.33331301360387,0.244239302784909,8.17566656425728e-05,8.17566656425901e-05,8.17566656426032e-05,8.17566656331221e-05,8.17566656399062e-05,8.17566656634923e-05,0.30417406164608,8.17566656432867e-05,0.0956468680240245,8.17566656425867e-05,0.0218091872842917
"mix_0014_depth100",5.7329001644079e-05,5.73290017714668e-05,0.393058257202505,0.278756265233612,0.0467285036723313,5.73290016391948e-05,5.73290016391943e-05,5.73290016642529e-05,0.0187924012668482,5.73290016517865e-05,0.208822354645303,5.73290016411886e-05,0.014397683168275,0.0389859027978465,5.73290016271397e-05
"mix_0014_depth25",0.00209928300092307,5.79283277378301e-05,0.299775641673774,0.298934861781545,0.0960036942631017,5.79283271639886e-05,5.79283271639929e-05,0.000466314223297181,0.0177287544605771,0.00354412412509997,0.230886189103711,5.7928327076062e-05,0.0196115469936648,0.0306599487380008,5.79283271633157e-05
"mix_0015_depth100",7.92347283839307e-05,7.9234728387293e-05,0.42550474306366,0.336086095743914,0.00015303630530418,0.00654075350056476,7.92347283889306e-05,7.92347282800529e-05,0.00135536771927706,0.0476952310023898,0.179445928031414,0.000229124332079266,0.00251431193116574,7.92347283913427e-05,7.923472839998e-05
"mix_0015_depth25",5.23080178892848e-05,5.23080178529096e-05,0.41622838348369,0.303626368403517,0.0269483088007285,5.23080178812949e-05,5.23080178812986e-05,5.23080178782289e-05,0.00285893531210943,0.046134418505216,0.203732813333804,5.23080179062327e-05,5.23080178812973e-05,5.23080178812959e-05,5.23080178818475e-05
"mix_0016_depth100",8.62922624212153e-05,8.62922625141043e-05,0.367530521988653,0.331578668671334,0.0417971277539714,0.00751869900622333,8.62922624652756e-05,8.62922624892556e-05,8.62922624976088e-05,0.0309824676928538,0.201670829357831,8.6292261402319e-05,0.0182313474304112,8.62922624751788e-05,8.62922624572625e-05
"mix_0016_depth25",8.76437206058193e-05,0.000453043083004145,0.37807932006221,0.310805494043018,0.021590466101968,0.0181632219919564,8.76437204504211e-05,8.7643720454514e-05,8.76437204428777e-05,0.0239101370364057,0.220877923192048,8.76437240312568e-05,0.017805784768977,0.0077887473939782,8.76437204504049e-05
"mix_0017_depth100",6.20783234036381e-05,6.20783233690843e-05,6.2078323425758e-05,0.0946944020175435,0.666447150700647,0.0144014030954249,6.20783234395978e-05,6.20783234219852e-05,0.0170175060687436,6.20783233824478e-05,0.206818754879872,6.2078326925835e-05,6.20783234123522e-05,6.20783234257582e-05,6.20783235634927e-05
"mix_0017_depth25",8.97552166898903e-05,8.97552167075461e-05,8.97552167323595e-05,0.0738304457643487,0.629809258792427,0.00460659048268148,8.97552167323661e-05,8.97552167319542e-05,0.0176105034999386,8.97552168055308e-05,0.270159933831694,8.97552204163809e-05,0.00179727018884285,0.00146795570260961,8.97552166411871e-05
"mix_0018_depth100",8.23999800320692e-05,0.000785817755102402,0.358318775245359,0.236384055351089,0.000304595111957295,0.0173664395710733,8.23999800406588e-05,8.23999800158387e-05,8.23999800392696e-05,0.0018803647926163,0.32679662511385,8.23999799479417e-05,0.033695456409062,0.0125196175826041,0.0115362531672111
"mix_0018_depth25",0.00595550573549519,8.38882840323486e-05,0.322269909849172,0.248825118114606,0.0514432101277209,0.00173482954993592,8.38882840422149e-05,0.00812319667211522,8.38882840371828e-05,0.00287226498818031,0.308987011239489,8.38882840416733e-05,0.040706101997524,8.38882840422135e-05,0.00866341030556616
"mix_0019_depth100",0.00178203176465128,3.82454733594217e-05,0.0308600611983118,0.0586931037740713,0.500237899817864,3.82454734199881e-05,3.82454734199897e-05,3.82454733487216e-05,3.8245473238073e-05,3.82454736060312e-05,0.194712489536137,3.82454733707526e-05,0.167748609634614,0.0456598404871922,3.8245473395624e-05
"mix_0019_depth25",5.54044708290328e-05,5.54044708196452e-05,0.0166233806724372,0.0481823813754501,0.486389807474808,0.00220445022269902,5.54044708290326e-05,5.54044708374873e-05,5.54044708126827e-05,5.54044719073093e-05,0.231024031175389,5.54044678355314e-05,0.166610700825206,0.0485220124893025,5.54044708367757e-05
"mix_0020_depth100",7.89689619801198e-05,0.000241553825487511,0.379897508308302,0.28406447707839,8.49050228307195e-05,0.00417160035528947,7.8968962002042e-05,7.89689615723854e-05,7.89689619671017e-05,0.00459181059740484,0.280355064720806,7.89689591639296e-05,0.0122740663878731,0.027863488232432,0.00606068066449989
"mix_0020_depth25",7.89804895910855e-05,7.89804895942453e-05,0.317115687462519,0.228923516062204,0.099241681665149,7.89804895894806e-05,7.89804895894789e-05,7.89804895894805e-05,7.89804895949615e-05,0.00564949497766363,0.296254304362417,7.89804891747544e-05,0.0107268017700268,0.0414566697837052,7.89804895918761e-05
"mix_0021_depth100",8.49130590564669e-05,8.49130591029363e-05,0.349937075450515,0.284540515973372,0.0288536516369936,8.49130590390237e-05,8.49130590122208e-05,8.49130590651222e-05,8.49130590162691e-05,8.49130589781844e-05,0.252531784867378,8.49130578994647e-05,0.0117726285501602,0.0438763125937742,0.027808726456637
"mix_0021_depth25",8.2523131712552e-05,8.25231324295467e-05,0.333752841204013,0.282457095360019,0.000203257419308754,8.25231317057317e-05,8.25231317057332e-05,8.25231317028492e-05,8.25231317082313e-05,8.25231317263022e-05,0.302973865855156,8.25231353056485e-05,0.0106635344617558,0.0484818473445505,0.0208073732972007
"mix_0022_depth100",0.0019033513320349,8.25709964223266e-05,0.298358754732539,0.168522233889357,0.0528373542550903,0.00602688874257234,8.25709964421719e-05,0.00705048052594347,8.25709964310569e-05,0.00435960374082198,0.336178025561008,8.25709984288311e-05,0.0193797937522212,0.104970658484246,8.25709964421728e-05
"mix_0022_depth25",8.26053347524263e-05,0.00458344744685854,0.29695233840494,0.17189335943918,0.00637236787137796,0.00340471658185958,8.2605334752426e-05,0.00695981289779341,8.26053347514721e-05,8.26053347397193e-05,0.373378748725849,8.26053347652014e-05,0.0168864752166645,0.114935599585091,0.00422010715662435
"mix_0023_depth100",8.32490000150722e-05,8.32490000342683e-05,0.372888488836392,0.214640996100169,0.000119222923914299,0.00217023652851352,8.32490000150724e-05,0.00201573296482348,0.0412475431854559,8.32490000164702e-05,0.261875902569303,8.32489992387806e-05,0.0262681306708865,0.0782677135131233,8.97877080998421e-05
"mix_0023_depth25",8.17291910254709e-05,0.000127609568092113,0.381717691583529,0.198408811919624,0.012161529478798,8.17291910257371e-05,8.17291910257373e-05,0.00463282590131292,0.0359279010190064,0.00181685265847605,0.255270052123625,8.1729190809425e-05,0.0298936141319609,0.0796344656606641,8.17291910256142e-05
"mix_0024_depth100",8.80491348826187e-05,8.80491349576644e-05,0.392502851810779,0.26630881225063,9.05563397030566e-05,0.0141857269805475,8.80491348826179e-05,0.101968925232824,8.80491348500977e-05,8.8049134898877e-05,0.199556236588279,8.80491239206029e-05,0.00305795738602759,0.00129417452844371,0.0205064640843738
"mix_0024_depth25",0.000126227885253854,0.000126227885252501,0.393148259165418,0.251201708189103,0.000126227885253855,0.00758202121057063,0.000126227885253855,0.108108041317463,0.000126227885254785,0.000126227885253855,0.197581999956754,0.000126227890968108,0.00596829705552294,0.000126227885253843,0.0353998500174235
"mix_0025_depth100",0.0279128535382766,8.03747179546513e-05,0.43061928155711,0.240712322561223,0.0268630303324502,8.03747179296796e-05,8.03747179301646e-05,0.013899151644706,0.0214798976053497,0.0106090111197937,0.21221579530724,8.03747135164903e-05,0.012665515159206,0.00262126758940022,8.03747179128944e-05
"mix_0025_depth25",0.0416430934985189,0.000134659665372234,0.444934246668366,0.196071574964201,0.00726273737264909,0.00411994945355295,7.99539254679986e-05,0.00937659074889305,0.0238218916452624,0.013800467769384,0.229780414034478,7.99539254948238e-05,0.0139624249639554,0.0148520874389359,7.99539254679894e-05
"mix_0026_depth100",0.000126359942645693,0.000126359942617022,0.333748756615171,0.160522367899078,0.039927109108653,0.000126359942645694,0.000126359942645695,0.0401343466330034,0.000126359942642705,0.0140020130473671,0.25076251275369,0.000126359949357126,0.0359777648011746,0.0968542243735697,0.0273127451057388
"mix_0026_depth25",0.000124158039779042,0.000124158039744203,0.322520751760391,0.182516967051838,0.0621366058574641,0.000124158039779043,0.00012415803977904,0.042718871373638,0.000124158039779039,0.0258900786839975,0.257089840225128,0.00012415803983134,0.0247890664387704,0.0389045822528169,0.0426882881172643
"mix_0027_depth100",8.40824352620235e-05,8.40824351284896e-05,0.288837892523365,0.209090890783063,8.40824352610034e-05,0.00586593313453867,0.315528125159822,0.00215872701537813,8.40824352181998e-05,0.0024987586426308,0.163899280221329,8.40824390181055e-05,8.40824352610036e-05,8.40824352610013e-05,0.0115318154694637
"mix_0027_depth25",8.15854060248733e-05,8.15854059581607e-05,0.298776875584177,0.229138912897581,8.15854060248707e-05,0.00867257712400387,0.26592996467268,0.0022476063778462,8.15854060379068e-05,0.0017007539531466,0.176093909984074,8.15853996867385e-05,8.15854060248731e-05,8.15854060248723e-05,0.0168683015707091
"mix_0028_depth100",8.19354667042923e-05,8.19354671565152e-05,0.428075252421191,0.279903616518306,8.19354666895548e-05,0.00268126833942834,0.0295198670455318,0.00376038253850749,8.19354667069205e-05,0.00569607460710743,0.223319659135225,8.19354631562301e-05,0.00233892341413039,0.00815217736802916,0.0161431012821295
"mix_0028_depth25",7.92156781920552e-05,7.92156782325021e-05,0.429260541540881,0.242984512194426,7.92156781946256e-05,0.00675668149472696,0.0354146037677414,0.00380626004442785,0.014315199887259,0.00241467615439507,0.252808624973405,7.92156775596347e-05,0.0047013771983981,0.00714144435396666,7.92156781946289e-05
"mix_0029_depth100",8.36792698251205e-05,8.367926992922e-05,0.361825342042708,0.256248106057543,0.0216151149500699,8.36792698330033e-05,0.00384694102293089,8.36792706340769e-05,8.36792698842096e-05,8.36792697941688e-05,0.297818501656623,8.36792709014668e-05,0.0366001891701562,8.36792698330023e-05,0.0213763709393356
"mix_0029_depth25",8.1709095734066e-05,8.17090956974363e-05,0.310025917064997,0.275936979891313,0.00213084925129248,8.17090957572529e-05,0.0116921136492082,8.17090957301207e-05,8.17090957430449e-05,8.1709095764635e-05,0.36312567936332,8.17091010192074e-05,0.00893148811480585,0.00998935237478901,0.0175956566148288
"mix_0030_depth100",0.0209975345379014,8.15415068974966e-05,0.312720903342747,0.19121215943733,0.0991671181607498,8.15415068572435e-05,8.15415068572435e-05,0.00525509439898222,8.15415068808754e-05,0.0052492434313201,0.320975113178001,0.000145182926788555,0.00890589586352158,8.15415068572432e-05,0.034964047188308
"mix_0030_depth25",0.0191065151067829,7.7023506842055e-05,0.313312690575924,0.200148951706147,0.0845885711509093,0.00997866236388749,7.70235068591631e-05,0.0153136687032959,7.70235068628466e-05,7.70235068591633e-05,0.31123136990638,0.000378257866536287,0.00335467618148404,7.70235068591594e-05,0.0422015189043718
"mix_0031_depth100",0.0344162975867384,7.95375474034732e-05,0.383280378965536,0.270464998171686,7.95375476062399e-05,0.00846054080572747,7.95375476040101e-05,7.95375476171377e-05,0.00449123815805785,7.9537547560307e-05,0.262902369309438,0.000521460402666811,0.00943735199925812,0.0255481393154935,7.95375476067148e-05
"mix_0031_depth25",0.0125864908762274,7.72550499065079e-05,0.384062465987516,0.203755563701821,7.7255049896658e-05,0.0111510891718719,7.72550498966487e-05,0.0103905949464983,0.0015259103206569,7.72550498684933e-05,0.335295889732965,0.00124558792329183,0.016212131614826,0.0226100140600929,0.000855241464664732
"mix_0032_depth100",0.0235149735908587,5.67269631420902e-05,0.365676547375493,0.166908914543686,0.0015161830727832,0.00253560739272973,5.67269631860908e-05,5.67269631914791e-05,5.67269631770679e-05,5.67269632049346e-05,0.300969530911795,5.67269633421606e-05,0.0960020057729013,0.0366449040924338,0.0058909714680758
"mix_0032_depth25",0.00260416698944558,7.80208932530998e-05,0.429691854551512,0.171744766472269,0.000102589222097263,7.80208932549812e-05,7.80208932549812e-05,0.0127977823417777,7.80208932540256e-05,7.8020893267523e-05,0.240333525961079,0.0019447551928139,0.0815244184323991,0.0566670133312065,0.00219902303911531
"mix_0033_depth100",5.64971442348501e-05,5.64971442489142e-05,0.48546843621499,0.174283718252244,0.064049053256207,0.000684572670320198,5.64971442397467e-05,5.64971444120602e-05,0.0239774176545211,5.64971442426148e-05,0.186406992196831,5.64971456230546e-05,0.0199309129016034,0.0442443083078741,0.00061560567840884
"mix_0033_depth25",7.98795526472967e-05,7.98795526503607e-05,0.457178306526675,0.160461901536779,0.054280645079081,0.00472989587970359,7.98795526472955e-05,7.98795526478859e-05,0.0321570006803904,7.9879552674276e-05,0.235924417584371,7.98795506454449e-05,0.0265964795579899,0.0233901623960759,0.00480191344502206
"mix_0034_depth100",8.83960172164478e-05,8.83960178981685e-05,0.402245010567587,0.268179805844691,8.8396017213722e-05,8.8396017213724e-05,8.83960172137229e-05,8.83960180059507e-05,0.0269121239143744,8.83960171685321e-05,0.257390236163442,8.8396003242045e-05,0.00613503694047579,0.0034173666679281,0.0350132517763288
"mix_0034_depth25",8.82358606331285e-05,8.82358607147776e-05,0.356070489568023,0.244694947359042,0.0306691995358841,8.82358606331311e-05,8.82358606331264e-05,8.82358606483379e-05,0.0510651017473196,8.82358606399548e-05,0.282700033611399,8.8235858468032e-05,8.82358606331273e-05,0.0124500070943036,0.0216443342010247
"mix_0035_depth100",6.18971292340144e-05,6.18971307999578e-05,0.243258691564998,0.140800894632326,0.172157737197897,0.0149275498657194,6.18971292337195e-05,6.1897128657595e-05,0.016098521441861,6.18971292449476e-05,0.310842099199449,6.18971263170313e-05,0.0160821595328686,0.0853990666621732,6.18971292201526e-05
"mix_0035_depth25",0.0108575083675762,0.00012478967480495,0.227386696935623,0.134421464626585,0.152261190202358,0.00241791406699323,0.000124789674919974,0.00324926386709258,0.0145975036534184,0.000377641261381373,0.327488215212429,0.000124789673708059,0.0150229095969364,0.111420533511252,0.000124789674922042
"mix_0036_depth100",8.75739469796076e-05,8.75739469870332e-05,0.473399594875813,0.222612192573883,0.0082128444437891,8.75739470083667e-05,8.75739470272564e-05,8.7573947095963e-05,0.00463820831390632,0.00367090846329233,0.214277475330455,8.75739468975704e-05,0.0244127785238057,0.0215139886177765,0.0267365651752826
"mix_0036_depth25",8.47177812591456e-05,8.47177811876474e-05,0.466585702327332,0.225070428612142,0.00626421985146102,8.47177812552935e-05,8.47177812552971e-05,0.00321779032339836,8.47177812500859e-05,0.0090349998096721,0.197195931796168,8.47177811067752e-05,0.0372049845158076,0.0463394335678738,0.00857820250883086
"mix_0037_depth100",9.20911796022757e-05,9.209117965012e-05,0.27907897192342,0.36317031735507,0.0339220330102209,0.00753773736431584,9.20911795967793e-05,9.20911794486581e-05,9.20911795996524e-05,0.046400761373299,0.221779051945103,9.20911925021053e-05,0.00784323530281569,0.0366521491463982,0.00306319548895685
"mix_0037_depth25",8.91940571105746e-05,8.91940571425604e-05,0.267593085007023,0.382383243303416,0.0488528655260207,0.015513360448842,8.91940571194777e-05,8.91940571162381e-05,8.91940571207987e-05,0.0418717112048907,0.202135067614521,8.91940575117967e-05,0.00130877679795028,0.0397175316970953,8.91940571205648e-05
"mix_0038_depth100",0.000743722591990691,0.00223628224096796,0.394809381198731,0.267068650826704,0.000113925650364097,0.00614613047435494,0.0192177766012726,0.000113925650424911,0.011290177538773,0.0303294243287245,0.206734358677162,0.00011392565034989,0.0213537591579819,0.0305879419037973,0.00914061750840185
"mix_0038_depth25",0.00351166719116148,0.00315265182491479,0.410978623524289,0.246208012153828,9.51656753302061e-05,7.9410739839673e-05,0.0154526561032033,7.94107398396728e-05,7.94107398396728e-05,0.0379749587558929,0.211249581145594,7.94107397669025e-05,0.0219503503107747,0.00287696246632824,0.0462317278893976
"mix_0039_depth100",5.92000590590183e-05,5.92000589888696e-05,0.285609405831024,0.111818975699261,0.124450161998128,0.0376021359477972,5.9200059059018e-05,0.00582716841642314,0.0107303340058405,5.92000590590218e-05,0.246394747022986,5.92000590321546e-05,0.0694870283138943,5.92000590590186e-05,0.107724842410389
"mix_0039_depth25",6.00563526348654e-05,6.00563526332242e-05,0.300294608679025,0.124738733114479,0.0880951926744367,0.0301066408352151,6.00563526348657e-05,0.011158329381333,6.00563526348685e-05,6.00563526348658e-05,0.229451060644339,6.00563493204007e-05,0.083707875276098,6.00563526348698e-05,0.132027164929946
"mix_0040_depth100",4.05791572230691e-05,4.05791563962969e-05,0.24954552817247,0.0698643925510976,0.240817008241687,0.0326728004300381,4.05791572202861e-05,4.05791572214156e-05,4.0579157016832e-05,4.05791572329736e-05,0.259212622729338,4.05791498223624e-05,0.0236773886630217,0.121518922046167,0.00240728307404697
"mix_0040_depth25",3.96055638591818e-05,3.96055605616447e-05,0.300569532988353,0.043022622661073,0.232797051307415,0.0237855239118892,3.96055638591813e-05,0.00693305299515167,3.96055638592055e-05,3.96055666615452e-05,0.23591162354942,3.96055554486733e-05,0.0331151779589053,0.123588175689684,3.96055638591817e-05
"mix_0041_depth100",6.47437763378025e-05,6.4743776605559e-05,0.21160292554652,0.0737492004969084,0.243604364426243,0.0284047953462181,6.4743776337803e-05,0.00344922336586451,6.49174095408356e-05,6.4743776342353e-05,0.299715922926209,6.47437765391215e-05,0.0343749936980551,0.0512668625884602,0.0534430753138184
"mix_0041_depth25",6.27498844976576e-05,6.27498844257667e-05,0.178911115408267,0.0570778347316345,0.268881157775154,0.0203145314389069,6.27498844963834e-05,0.00586886776942974,0.00429523592180088,6.27498844872233e-05,0.332915350076439,6.27498845206643e-05,0.0361337038889366,0.0656529649427611,0.0296354886242433
"mix_0042_depth100",8.44360096503531e-05,8.44360105149021e-05,8.44360096577393e-05,0.11187366872155,0.508458830454563,0.0144498021843576,8.4436009665194e-05,8.44360097763664e-05,8.4436009628907e-05,8.44360096409244e-05,0.259550730211128,8.44360135849365e-05,0.00803832576079555,0.0568269513706719,0.0401262032148145
"mix_0042_depth25",8.39391945182053e-05,8.39391944655187e-05,8.39391945182055e-05,0.0836453036988774,0.490391398622285,0.0383918468634792,8.39391945182065e-05,0.000654207841260914,8.39391945182047e-05,0.000539694061862867,0.267550954416138,8.3939198295269e-05,0.0154967498474553,0.0591461678739909,0.0436800416038164
"mix_0043_depth100",0.000125337053012342,0.000125337053040325,0.160079042681849,0.141797281029042,0.0122610142457031,0.000125337053005469,0.000125337053005467,0.00563857700111964,0.00012533705300419,0.000125337053005469,0.244486224722254,0.000125337051674106,0.164239043794219,0.159897815960161,0.110723641195904
"mix_0043_depth25",0.000173388273964353,0.000173388273968839,0.211022835539906,0.152651889575612,0.0282969091224624,0.000173388273964353,0.000173388273964352,0.00869422017559812,0.000173388273964357,0.0248638433954627,0.187528437056188,0.000173388270166969,0.166168079758097,0.134109740079314,0.0856237156573664
"mix_0044_depth100",8.90729395873074e-05,8.90729390050619e-05,0.412317726434019,0.107134817365359,8.90729395854639e-05,8.90729395854704e-05,8.90729395854727e-05,0.0104059142006528,0.0142507192689038,0.0115056784891812,0.239630136014154,8.90729397900405e-05,0.0397755387204215,0.0169907725931685,0.147454259277002
"mix_0044_depth25",0.000127428331843774,0.00012742833241919,0.394223464081577,0.105572393815306,0.000127428331843777,0.000127428331843788,0.000127428331843782,0.0162297415712217,0.000127428331843779,0.00436538762916999,0.228424322120431,0.000127428331855802,0.0682272496981524,0.00607604677988879,0.175989395980759
"mix_0045_depth100",0.000113500449160034,0.0065216597329736,0.278012103198899,0.243697966905325,0.000113500449160035,0.000113500449160034,0.000113500449160034,0.060290166473426,0.000113500449160036,0.012161615733768,0.228637690031672,0.00011350044567793,0.00456652094237092,0.0374328107772973,0.12799846351279
"mix_0045_depth25",0.0041520198962019,0.00477526232053632,0.265927399515323,0.241099239770972,9.50904047281247e-05,7.64987776064872e-05,7.64987776064884e-05,0.0530540845966266,7.6498777606488e-05,0.00964353056838446,0.250348375052171,7.64987806311955e-05,0.00528645313313706,9.90982937184464e-05,0.16521345133475
"mix_0046_depth100",9.08513935547155e-05,9.08513934372209e-05,0.362778606485844,0.128159132233143,0.0705263230966595,9.08513935547163e-05,9.08513935547156e-05,0.035253375033661,9.08513935574142e-05,0.00436786492196877,0.258039705410961,0.000234952507521308,0.0288479547645602,9.08513935547155e-05,0.111246977184467
"mix_0046_depth25",8.54473520728685e-05,8.54473520757075e-05,0.373228883645873,0.0792825261261181,0.0513025425198219,8.54473520728609e-05,8.54473520728684e-05,0.023924934450044,8.54473520728794e-05,8.54473520728664e-05,0.283344779288859,8.54473492516754e-05,0.0387335341330297,0.0588194847304568,0.090765183644106
"mix_0047_depth100",8.39147813388595e-05,8.39147813001978e-05,0.334248551726309,0.156586208386309,8.39147813388835e-05,8.39147813388769e-05,8.39147813388819e-05,0.175491265498377,8.39147813388845e-05,8.3914781342927e-05,0.184879445043344,8.39147827728123e-05,8.39147813406664e-05,0.0749247912903456,0.0731145050218647
"mix_0047_depth25",8.16834405529878e-05,8.16834405672543e-05,0.335930545391589,0.135631146657215,8.16834405530112e-05,8.16834405529973e-05,8.16834405530124e-05,0.175332994344476,8.1683440554262e-05,8.16834405530092e-05,0.203114937490065,8.16834405884406e-05,8.16834405530091e-05,0.0855273469923425,0.0637278781592847
"mix_0048_depth100",0.000115794377068268,0.000115794377044456,0.34717119387516,0.223857618589291,0.000115794377068595,0.00117327748943009,0.0722299204122815,0.00105919287651285,0.000115794377068607,0.000115794377068607,0.224049691856635,0.000115794375049665,0.0445403377692581,0.00521767381140668,0.0800063270596562
"mix_0048_depth25",0.000447011192850388,0.00167989466669385,0.31717239623145,0.218064244787366,0.0181069000779274,0.000114452637174599,0.0889133211225024,0.00801625453734467,0.00198440555148994,0.00528928316784171,0.218980620212559,0.000114452637243241,0.0428140877781397,0.0144892118243563,0.06381346357506
"mix_0049_depth100",8.57713075596329e-05,8.57713075620729e-05,0.00332580425676904,0.043504459641186,0.518884408100479,0.0143165253602228,0.0107178939185287,0.00282565534640999,8.57713075851403e-05,0.00644011031657735,0.244855348986018,8.57713020405636e-05,0.0264630500107573,0.054055297877241,0.0742683609610634
"mix_0049_depth25",0.000119398355064912,0.000119398355061669,0.0893700807020772,0.0624384522133165,0.381814731097703,0.000119398355065748,0.000119398355065748,0.00482122902916044,0.0128219494122925,0.00273113643156694,0.245317084677207,0.000119398358602292,0.0383566515898289,0.0986530680250352,0.0630786250429512
"mix_0050_depth100",0.00492412099413585,8.37080019441541e-05,0.230819576871502,0.173592630587622,0.187465495358578,8.37080018624978e-05,0.0234141072238065,0.00141887129529336,0.0169395972455582,8.37080018623808e-05,0.23445686389007,8.37080043462378e-05,0.0353222090417237,8.37080018624981e-05,0.0912279874798318
"mix_0050_depth25",0.0205920652649234,8.30724670742342e-05,0.278269128621153,0.162857657460501,0.139337833562389,0.000351374996509764,0.0139473199649097,8.30724670107871e-05,0.00889113573588564,8.30724670107873e-05,0.249332488503469,8.30724703915507e-05,0.0372570770182372,0.000109740065891933,0.0887218889346437
"mix_0051_depth100",0.0293930973855402,5.59991947104959e-05,0.0497215818059329,0.0755275349442426,0.553360145198616,0.00432845142684698,5.59991946940545e-05,0.00441723498597366,5.59991946929063e-05,5.59991947008547e-05,0.191390798226623,5.5999194451732e-05,0.0372404774151183,0.0168584611752222,0.0374822214626343
"mix_0051_depth25",0.0239658656022244,0.00131641773970182,9.74803859225898e-05,0.0748120859544515,0.531799452581852,0.0213305567133617,8.01746504614797e-05,0.00898527412154507,8.01746504584976e-05,8.01746504647812e-05,0.244966046815885,8.01746504351281e-05,0.0393824831926264,9.70565940910138e-05,0.0529265816965183
"mix_0052_depth100",0.00180417656443665,0.000123473241769925,0.113829364120361,0.142426051203545,0.222105192433578,0.000123473242107279,0.000123473242107278,0.000187413024922845,0.00804296083742766,0.00692645199373392,0.329985805587165,0.000258375050470656,0.0385860591102111,0.0547198891337003,0.080757841214463
"mix_0052_depth25",0.00012439609429689,0.000124396094241087,0.134526775339709,0.165394014981851,0.217956343382928,0.00012439609429245,0.000124396094292449,0.00638398109531732,0.0109827775730041,0.0283512746681364,0.322538051426601,0.000124396090589439,0.0555493071183365,0.0262582470033482,0.0314372469430562
"mix_0053_depth100",0.0310716014365979,8.86827770466028e-05,0.31295810036225,0.21817830577596,0.0617008324600412,8.86827770934287e-05,8.86827770934337e-05,8.86827770453947e-05,8.86827770934328e-05,8.86827770923823e-05,0.212962312768567,0.000613526027663945,0.00600904274850487,0.0217498758380895,0.134224305919861
"mix_0053_depth25",0.0254698405809012,8.84356869836692e-05,0.252869201311522,0.164658643593001,0.166886264653017,8.84356869861774e-05,8.84356869861768e-05,8.84356869861769e-05,8.84356869861886e-05,8.84356869861781e-05,0.227159637153545,0.000742281210121716,8.84356869861772e-05,0.0227012617529989,0.138893819935992
"mix_0054_depth100",8.08304081611536e-05,0.0093453349261153,0.428314514864049,0.155100286232195,8.08304081619135e-05,8.08304081619083e-05,8.08304081619086e-05,0.0252998578043407,0.0390402358024012,0.0054382624091589,0.257773645770815,8.08304072052931e-05,0.00221938805213979,0.0390872125314448,0.0379771095674889
"mix_0054_depth25",7.90910014195067e-05,0.00712662018928784,0.471623785519004,0.145110055996751,7.90910014195066e-05,7.90910014195056e-05,7.90910014195051e-05,0.023954400688472,0.0574702915874527,0.00508551761748574,0.218686341245693,7.90910015665408e-05,0.00172078327201265,0.0397700387988307,0.029056710077766
"mix_0055_depth100",0.000124519872517466,0.000124519872472234,0.287954560984506,0.150403341075052,0.00012451987253359,0.000124519872533577,0.00012451987253357,0.000124519872533569,0.00142502509090507,0.0114753543511081,0.308346103362001,0.000124519871389402,0.0407347480534007,0.0813810162513492,0.117408211725165
"mix_0055_depth25",8.69447957129207e-05,8.69447957142919e-05,0.291856147219086,0.155378185034764,8.69447957129421e-05,8.6944795712934e-05,0.00467247470884565,0.0209129340728305,8.69447957129262e-05,0.0116407314246854,0.306343803835096,8.69447972971336e-05,0.0520348010337933,0.039580458734616,0.117058795160421
"mix_0056_depth100",8.45446305605578e-05,8.45446304732258e-05,0.35864946623221,0.262523971429161,0.0203444422610275,8.45446305576988e-05,8.45446305639465e-05,0.00576591859806629,0.00556192517999372,0.00876791052146906,0.240463244821514,9.4510816123553e-05,0.0115365832495978,0.0590975560645084,0.0268562923041734
