donor_id,method,approach,truth,scenario,depth_fraction,cell_type,n_spots,mae_pp,rmse_pp,bias_pp,present_mae_pp,n_absent,absent_mean_prediction_pct,absent_ge1pct_fraction
CID3948,NNLS,coarse_reference_refit,rna,pure,0.25,NK cells,15,4.771490003287213,11.811660002219298,4.771490003287213,,15,4.771490003287214,0.26666666666666666
CID3948,NNLS,coarse_reference_refit,rna,pure,0.25,Normal Epithelial,15,2.369647707469867,7.116301999424241,2.369647707469867,,15,2.3696477074698676,0.13333333333333333
CID3948,NNLS,coarse_reference_refit,rna,pure,0.25,PVL,15,0.0,0.0,0.0,,15,0.0,0.0
CID3948,NNLS,coarse_reference_refit,rna,pure,0.25,Plasmablasts,15,0.02841472007992533,0.11004973765669629,0.02841472007992533,,15,0.02841472007992533,0.0
CID3948,NNLS,coarse_reference_refit,rna,pure,0.25,T cells,15,14.544609262912164,19.05004907600803,-10.30941807921142,18.640520506592686,5,6.352786775551114,0.8
CID3948,NNLS,coarse_reference_refit,rna,pure,1.0,B-cells,15,0.0,0.0,0.0,,15,0.0,0.0
CID3948,NNLS,coarse_reference_refit,rna,pure,1.0,CAFs,15,4.00365864015846,7.562480868166229,-3.7870272010807833,11.686028761858868,10,0.16247357930825798,0.1
CID3948,NNLS,coarse_reference_refit,rna,pure,1.0,Cancer Epithelial,15,0.6484749875749379,1.7880322703912719,0.6484749875749379,,15,0.6484749875749379,0.13333333333333333
CID3948,NNLS,coarse_reference_refit,rna,pure,1.0,Endothelial,15,0.7056101643426713,1.7275820930538897,0.7056101643426713,,15,0.7056101643426713,0.2
CID3948,NNLS,coarse_reference_refit,rna,pure,1.0,Myeloid,15,6.4503041306234685,7.5071866685651285,6.4503041306234685,,15,6.45030413062347,0.8
CID3948,NNLS,coarse_reference_refit,rna,pure,1.0,NK cells,15,4.227019247548577,8.93149670344408,4.227019247548577,,15,4.227019247548576,0.26666666666666666
CID3948,NNLS,coarse_reference_refit,rna,pure,1.0,Normal Epithelial,15,1.7567846391173247,5.656683166721111,1.7567846391173247,,15,1.7567846391173247,0.13333333333333333
CID3948,NNLS,coarse_reference_refit,rna,pure,1.0,PVL,15,0.0,0.0,0.0,,15,0.0,0.0
CID3948,NNLS,coarse_reference_refit,rna,pure,1.0,Plasmablasts,15,0.0,0.0,0.0,,15,0.0,0.0
CID3948,NNLS,coarse_reference_refit,rna,pure,1.0,T cells,15,13.389246798609731,16.84260685789596,-10.001165968126202,17.54280957505195,5,5.082121245725298,0.8
CID3948,NNLS,coarse_reference_refit,cells,gradient,0.25,B-cells,75,0.0,0.0,0.0,,75,0.0,0.0
CID3948,NNLS,coarse_reference_refit,cells,gradient,0.25,CAFs,75,10.897194663158121,15.784115032194196,8.676778923486417,16.09841843946936,25,0.4947471105356472,0.12
CID3948,NNLS,coarse_reference_refit,cells,gradient,0.25,Cancer Epithelial,75,0.5259641056290959,1.5997396647548439,0.5259641056290959,,75,0.5259641056290959,0.13333333333333333
CID3948,NNLS,coarse_reference_refit,cells,gradient,0.25,Endothelial,75,1.248045766004948,3.492343796906765,1.248045766004948,,75,1.248045766004948,0.17333333333333334
CID3948,NNLS,coarse_reference_refit,cells,gradient,0.25,Myeloid,75,6.413289811353957,7.590802160091409,6.413289811353957,,75,6.413289811353959,0.8666666666666667
CID3948,NNLS,coarse_reference_refit,cells,gradient,0.25,NK cells,75,1.822673290239414,5.406879074766946,1.822673290239414,,75,1.822673290239414,0.22666666666666666
CID3948,NNLS,coarse_reference_refit,cells,gradient,0.25,Normal Epithelial,75,0.622434890733273,2.3601934451203226,0.622434890733273,,75,0.6224348907332731,0.10666666666666667
CID3948,NNLS,coarse_reference_refit,cells,gradient,0.25,PVL,75,0.0135028266748948,0.11693790923357057,0.0135028266748948,,75,0.0135028266748948,0.013333333333333334
CID3948,NNLS,coarse_reference_refit,cells,gradient,0.25,Plasmablasts,75,0.0102819256040976,0.04192082776889868,0.0102819256040976,,75,0.010281925604097599,0.0
CID3948,NNLS,coarse_reference_refit,cells,gradient,0.25,T cells,75,19.62615868825268,23.38395278590775,-19.332971539726103,19.62615868825268,0,,
CID3948,NNLS,coarse_reference_refit,cells,gradient,1.0,B-cells,75,0.0032094054079949332,0.027794266143667732,0.0032094054079949332,,75,0.0032094054079949337,0.0
CID3948,NNLS,coarse_reference_refit,cells,gradient,1.0,CAFs,75,10.61410591388453,15.35819680513575,8.299543533945437,15.72441988249646,25,0.3934779766606727,0.12
CID3948,NNLS,coarse_reference_refit,cells,gradient,1.0,Cancer Epithelial,75,0.5568695830602426,1.5649826527664557,0.5568695830602426,,75,0.5568695830602427,0.14666666666666667
CID3948,NNLS,coarse_reference_refit,cells,gradient,1.0,Endothelial,75,1.068301423364783,3.1348440159747644,1.068301423364783,,75,1.068301423364783,0.18666666666666668
CID3948,NNLS,coarse_reference_refit,cells,gradient,1.0,Myeloid,75,6.338583752875182,7.227735075619134,6.338583752875182,,75,6.338583752875183,0.96
CID3948,NNLS,coarse_reference_refit,cells,gradient,1.0,NK cells,75,1.50181481797771,4.04926493148935,1.50181481797771,,75,1.5018148179777102,0.21333333333333335
CID3948,NNLS,coarse_reference_refit,cells,gradient,1.0,Normal Epithelial,75,0.3608877101752486,1.6571950667930528,0.3608877101752486,,75,0.3608877101752487,0.06666666666666667
CID3948,NNLS,coarse_reference_refit,cells,gradient,1.0,PVL,75,0.0333963916201116,0.21730598698221124,0.0333963916201116,,75,0.0333963916201116,0.013333333333333334
CID3948,NNLS,coarse_reference_refit,cells,gradient,1.0,Plasmablasts,75,0.009501485132787186,0.03870940058548874,0.009501485132787186,,75,0.009501485132787186,0.0
CID3948,NNLS,coarse_reference_refit,cells,gradient,1.0,T cells,75,18.418947276696425,22.393707198892265,-18.172108103559502,18.418947276696425,0,,
CID3948,NNLS,coarse_reference_refit,cells,pure,0.25,B-cells,15,0.0,0.0,0.0,,15,0.0,0.0
CID3948,NNLS,coarse_reference_refit,cells,pure,0.25,CAFs,15,5.241974638286394,9.905395714191892,-4.948896020665972,15.286305988428548,10,0.21980896321531698,0.1
CID3948,NNLS,coarse_reference_refit,cells,pure,0.25,Cancer Epithelial,15,1.3971988750409803,3.7659742607971483,1.3971988750409803,,15,1.39719887504098,0.13333333333333333
CID3948,NNLS,coarse_reference_refit,cells,pure,0.25,Endothelial,15,1.7968262302946278,3.533715867047729,1.7968262302946278,,15,1.796826230294628,0.26666666666666666
CID3948,NNLS,coarse_reference_refit,cells,pure,0.25,Myeloid,15,4.89473656370477,6.421510265608585,4.89473656370477,,15,4.894736563704771,0.7333333333333333
CID3948,NNLS,coarse_reference_refit,cells,pure,0.25,NK cells,15,4.771490003287213,11.811660002219298,4.771490003287213,,15,4.771490003287214,0.26666666666666666
CID3948,NNLS,coarse_reference_refit,cells,pure,0.25,Normal Epithelial,15,2.369647707469867,7.116301999424241,2.369647707469867,,15,2.3696477074698676,0.13333333333333333
CID3948,NNLS,coarse_reference_refit,cells,pure,0.25,PVL,15,0.0,0.0,0.0,,15,0.0,0.0
CID3948,NNLS,coarse_reference_refit,cells,pure,0.25,Plasmablasts,15,0.02841472007992533,0.11004973765669629,0.02841472007992533,,15,0.02841472007992533,0.0
CID3948,NNLS,coarse_reference_refit,cells,pure,0.25,T cells,15,14.544609262912164,19.05004907600803,-10.30941807921142,18.640520506592686,5,6.352786775551114,0.8
CID3948,NNLS,coarse_reference_refit,cells,pure,1.0,B-cells,15,0.0,0.0,0.0,,15,0.0,0.0
CID3948,NNLS,coarse_reference_refit,cells,pure,1.0,CAFs,15,4.00365864015846,7.562480868166229,-3.7870272010807833,11.686028761858868,10,0.16247357930825798,0.1
CID3948,NNLS,coarse_reference_refit,cells,pure,1.0,Cancer Epithelial,15,0.6484749875749379,1.7880322703912719,0.6484749875749379,,15,0.6484749875749379,0.13333333333333333
CID3948,NNLS,coarse_reference_refit,cells,pure,1.0,Endothelial,15,0.7056101643426713,1.7275820930538897,0.7056101643426713,,15,0.7056101643426713,0.2
CID3948,NNLS,coarse_reference_refit,cells,pure,1.0,Myeloid,15,6.4503041306234685,7.5071866685651285,6.4503041306234685,,15,6.45030413062347,0.8
CID3948,NNLS,coarse_reference_refit,cells,pure,1.0,NK cells,15,4.227019247548577,8.93149670344408,4.227019247548577,,15,4.227019247548576,0.26666666666666666
CID3948,NNLS,coarse_reference_refit,cells,pure,1.0,Normal Epithelial,15,1.7567846391173247,5.656683166721111,1.7567846391173247,,15,1.7567846391173247,0.13333333333333333
CID3948,NNLS,coarse_reference_refit,cells,pure,1.0,PVL,15,0.0,0.0,0.0,,15,0.0,0.0
CID3948,NNLS,coarse_reference_refit,cells,pure,1.0,Plasmablasts,15,0.0,0.0,0.0,,15,0.0,0.0
CID3948,NNLS,coarse_reference_refit,cells,pure,1.0,T cells,15,13.389246798609731,16.84260685789596,-10.001165968126202,17.54280957505195,5,5.082121245725298,0.8
CID4461,RCTD,fine_fit_then_sum,rna,gradient,0.25,B-cells,75,5.554096855770425,8.23803487635732,5.554096855770425,,75,5.554096855770425,0.6533333333333333
CID4461,RCTD,fine_fit_then_sum,rna,gradient,0.25,CAFs,75,7.814262596411458,10.740542462182745,-7.8081566802002405,11.716814457458774,25,0.009158874316826217,0.0
CID4461,RCTD,fine_fit_then_sum,rna,gradient,0.25,Cancer Epithelial,75,2.3315399108804025,4.198468309811771,2.3315399108804025,,75,2.331539910880403,0.37333333333333335
CID4461,RCTD,fine_fit_then_sum,rna,gradient,0.25,Endothelial,75,4.726444791578165,6.639607014121337,4.726444791578165,,75,4.7264447915781655,0.6666666666666666
CID4461,RCTD,fine_fit_then_sum,rna,gradient,0.25,Myeloid,75,3.6071273332943528,4.864711790575814,3.6071273332943528,,75,3.6071273332943536,0.6933333333333334
CID4461,RCTD,fine_fit_then_sum,rna,gradient,0.25,NK cells,75,3.8874495395049142,5.832962830413371,3.8874495395049142,,75,3.8874495395049142,0.68
CID4461,RCTD,fine_fit_then_sum,rna,gradient,0.25,Normal Epithelial,75,2.0521863818554733,4.002739135767616,2.0521863818554733,,75,2.052186381855473,0.36
CID4461,RCTD,fine_fit_then_sum,rna,gradient,0.25,PVL,75,2.258071550056435,4.423877482386905,2.258071550056435,,75,2.2580715500564343,0.41333333333333333
CID4461,RCTD,fine_fit_then_sum,rna,gradient,0.25,Plasmablasts,75,1.6376136878333,1.7281092112363234,1.6376136878333,,75,1.6376136878332999,0.8666666666666667
CID4461,RCTD,fine_fit_then_sum,rna,gradient,0.25,T cells,75,18.271412868505752,20.65645599183612,-18.246373370573238,18.271412868505752,0,,
CID4461,RCTD,fine_fit_then_sum,rna,gradient,1.0,B-cells,75,4.6656243269712085,6.3478744521546675,4.6656243269712085,,75,4.665624326971208,0.6933333333333334
CID4461,RCTD,fine_fit_then_sum,rna,gradient,1.0,CAFs,75,7.685307891893753,10.416415644555917,-7.679077163709853,11.523288791702702,25,0.009346092275853084,0.0
CID4461,RCTD,fine_fit_then_sum,rna,gradient,1.0,Cancer Epithelial,75,3.1452977734320706,4.118245597677687,3.1452977734320706,,75,3.1452977734320706,0.68
CID4461,RCTD,fine_fit_then_sum,rna,gradient,1.0,Endothelial,75,4.468376029260722,6.055036568319468,4.468376029260722,,75,4.46837602926072,0.7466666666666667
CID4461,RCTD,fine_fit_then_sum,rna,gradient,1.0,Myeloid,75,3.493835132954601,4.244946599376553,3.493835132954601,,75,3.4938351329546014,0.7866666666666666
CID4461,RCTD,fine_fit_then_sum,rna,gradient,1.0,NK cells,75,2.354424577772204,3.492628856164663,2.354424577772204,,75,2.3544245777722033,0.6
CID4461,RCTD,fine_fit_then_sum,rna,gradient,1.0,Normal Epithelial,75,0.8464553818786326,1.5873735302898144,0.8464553818786326,,75,0.8464553818786327,0.28
CID4461,RCTD,fine_fit_then_sum,rna,gradient,1.0,PVL,75,2.0874978648247446,3.8746301641909713,2.0874978648247446,,75,2.087497864824744,0.44
CID4461,RCTD,fine_fit_then_sum,rna,gradient,1.0,Plasmablasts,75,1.713229469924222,1.738651937132544,1.713229469924222,,75,1.7132294699242223,0.9866666666666667
CID4461,RCTD,fine_fit_then_sum,rna,gradient,1.0,T cells,75,15.097070604084184,16.98704561998973,-15.09566339330855,15.097070604084184,0,,
CID4461,RCTD,fine_fit_then_sum,rna,pure,0.25,B-cells,15,6.427389475400546,9.99420307035491,6.427389475400546,,15,6.427389475400545,0.6666666666666666
CID4461,RCTD,fine_fit_then_sum,rna,pure,0.25,CAFs,15,8.60483898836413,15.18087351556086,-8.46583751110308,25.606014749200817,10,0.10425110794578803,0.0
CID4461,RCTD,fine_fit_then_sum,rna,pure,0.25,Cancer Epithelial,15,4.167048997746298,6.059717128438284,4.167048997746298,,15,4.167048997746298,0.5333333333333333
CID4461,RCTD,fine_fit_then_sum,rna,pure,0.25,Endothelial,15,3.653929954815576,6.00024077985746,3.653929954815576,,15,3.6539299548155753,0.5333333333333333
CID4461,RCTD,fine_fit_then_sum,rna,pure,0.25,Myeloid,15,0.7110137081665948,1.3302538487325184,0.7110137081665948,,15,0.711013708166595,0.26666666666666666
CID4461,RCTD,fine_fit_then_sum,rna,pure,0.25,NK cells,15,2.923978727623118,5.904124225124954,2.923978727623118,,15,2.923978727623118,0.4
CID4461,RCTD,fine_fit_then_sum,rna,pure,0.25,Normal Epithelial,15,2.876145378138216,5.469815603014125,2.876145378138216,,15,2.8761453781382156,0.4
CID4461,RCTD,fine_fit_then_sum,rna,pure,0.25,PVL,15,1.7853179782668296,4.518355034802547,1.7853179782668296,,15,1.7853179782668296,0.26666666666666666
CID4461,RCTD,fine_fit_then_sum,rna,pure,0.25,Plasmablasts,15,1.7053647094977307,2.1215442559884456,1.7053647094977307,,15,1.7053647094977304,0.6
CID4461,RCTD,fine_fit_then_sum,rna,pure,0.25,T cells,15,17.909852542173812,22.867129832633736,-15.784351418551854,25.270652970544248,5,3.1882516854329372,0.6
CID4461,RCTD,fine_fit_then_sum,rna,pure,1.0,B-cells,15,7.151031211898769,9.542062386840554,7.151031211898769,,15,7.15103121189877,0.7333333333333333
CID4461,RCTD,fine_fit_then_sum,rna,pure,1.0,CAFs,15,8.161074596318333,14.366460142632908,-8.148268874877974,24.46401520679446,10,0.009604291080267698,0.0
CID4461,RCTD,fine_fit_then_sum,rna,pure,1.0,Cancer Epithelial,15,5.8809248373786,7.574676311565509,5.8809248373786,,15,5.8809248373786005,0.6666666666666666
CID4461,RCTD,fine_fit_then_sum,rna,pure,1.0,Endothelial,15,3.2045253090117316,6.691012124725596,3.2045253090117316,,15,3.204525309011732,0.5333333333333333
CID4461,RCTD,fine_fit_then_sum,rna,pure,1.0,Myeloid,15,1.4579200823687353,2.683995269342015,1.4579200823687353,,15,1.4579200823687348,0.26666666666666666
CID4461,RCTD,fine_fit_then_sum,rna,pure,1.0,NK cells,15,1.314859580572492,2.98662830452009,1.314859580572492,,15,1.314859580572492,0.3333333333333333
CID4461,RCTD,fine_fit_then_sum,rna,pure,1.0,Normal Epithelial,15,0.5900914798198662,1.3437116198281287,0.5900914798198662,,15,0.5900914798198661,0.2
CID4461,RCTD,fine_fit_then_sum,rna,pure,1.0,PVL,15,1.7275439338574863,4.311787742586962,1.7275439338574863,,15,1.7275439338574863,0.2
CID4461,RCTD,fine_fit_then_sum,rna,pure,1.0,Plasmablasts,15,1.6377780286848809,1.6904696510483939,1.6377780286848809,,15,1.6377780286848813,0.9333333333333333
CID4461,RCTD,fine_fit_then_sum,rna,pure,1.0,T cells,15,16.740435744679736,21.794048427848693,-14.816405588714604,23.667631000045752,5,2.8860452339476974,0.8
CID4461,RCTD,fine_fit_then_sum,cells,gradient,0.25,B-cells,75,5.554096855770425,8.23803487635732,5.554096855770425,,75,5.554096855770425,0.6533333333333333
CID4461,RCTD,fine_fit_then_sum,cells,gradient,0.25,CAFs,75,3.6515984993450994,5.7988628599217815,1.1890832698650984,5.4728183118592355,25,0.009158874316826217,0.0
CID4461,RCTD,fine_fit_then_sum,cells,gradient,0.25,Cancer Epithelial,75,2.3315399108804025,4.198468309811771,2.3315399108804025,,75,2.331539910880403,0.37333333333333335
CID4461,RCTD,fine_fit_then_sum,cells,gradient,0.25,Endothelial,75,4.726444791578165,6.639607014121337,4.726444791578165,,75,4.7264447915781655,0.6666666666666666
CID4461,RCTD,fine_fit_then_sum,cells,gradient,0.25,Myeloid,75,3.6071273332943528,4.864711790575814,3.6071273332943528,,75,3.6071273332943536,0.6933333333333334
CID4461,RCTD,fine_fit_then_sum,cells,gradient,0.25,NK cells,75,3.8874495395049142,5.832962830413371,3.8874495395049142,,75,3.8874495395049142,0.68
CID4461,RCTD,fine_fit_then_sum,cells,gradient,0.25,Normal Epithelial,75,2.0521863818554733,4.002739135767616,2.0521863818554733,,75,2.052186381855473,0.36
CID4461,RCTD,fine_fit_then_sum,cells,gradient,0.25,PVL,75,2.258071550056435,4.423877482386905,2.258071550056435,,75,2.2580715500564343,0.41333333333333333
CID4461,RCTD,fine_fit_then_sum,cells,gradient,0.25,Plasmablasts,75,1.6376136878333,1.7281092112363234,1.6376136878333,,75,1.6376136878332999,0.8666666666666667
CID4461,RCTD,fine_fit_then_sum,cells,gradient,0.25,T cells,75,27.243613320638577,29.03204246922676,-27.243613320638577,27.243613320638577,0,,
CID4461,RCTD,fine_fit_then_sum,cells,gradient,1.0,B-cells,75,4.6656243269712085,6.3478744521546675,4.6656243269712085,,75,4.665624326971208,0.6933333333333334
CID4461,RCTD,fine_fit_then_sum,cells,gradient,1.0,CAFs,75,3.1156820838502624,4.859051037654043,1.2954427307976264,4.668850079637467,25,0.009346092275853084,0.0
CID4461,RCTD,fine_fit_then_sum,cells,gradient,1.0,Cancer Epithelial,75,3.1452977734320706,4.118245597677687,3.1452977734320706,,75,3.1452977734320706,0.68
CID4461,RCTD,fine_fit_then_sum,cells,gradient,1.0,Endothelial,75,4.468376029260722,6.055036568319468,4.468376029260722,,75,4.46837602926072,0.7466666666666667
CID4461,RCTD,fine_fit_then_sum,cells,gradient,1.0,Myeloid,75,3.493835132954601,4.244946599376553,3.493835132954601,,75,3.4938351329546014,0.7866666666666666
CID4461,RCTD,fine_fit_then_sum,cells,gradient,1.0,NK cells,75,2.354424577772204,3.492628856164663,2.354424577772204,,75,2.3544245777722033,0.6
CID4461,RCTD,fine_fit_then_sum,cells,gradient,1.0,Normal Epithelial,75,0.8464553818786326,1.5873735302898144,0.8464553818786326,,75,0.8464553818786327,0.28
CID4461,RCTD,fine_fit_then_sum,cells,gradient,1.0,PVL,75,2.0874978648247446,3.8746301641909713,2.0874978648247446,,75,2.087497864824744,0.44
CID4461,RCTD,fine_fit_then_sum,cells,gradient,1.0,Plasmablasts,75,1.713229469924222,1.738651937132544,1.713229469924222,,75,1.7132294699242223,0.9866666666666667
CID4461,RCTD,fine_fit_then_sum,cells,gradient,1.0,T cells,75,24.070183287816032,25.447419466441623,-24.070183287816032,24.070183287816032,0,,
CID4461,RCTD,fine_fit_then_sum,cells,pure,0.25,B-cells,15,6.427389475400546,9.99420307035491,6.427389475400546,,15,6.427389475400545,0.6666666666666666
CID4461,RCTD,fine_fit_then_sum,cells,pure,0.25,CAFs,15,8.60483898836413,15.18087351556086,-8.46583751110308,25.606014749200817,10,0.10425110794578803,0.0
CID4461,RCTD,fine_fit_then_sum,cells,pure,0.25,Cancer Epithelial,15,4.167048997746298,6.059717128438284,4.167048997746298,,15,4.167048997746298,0.5333333333333333
CID4461,RCTD,fine_fit_then_sum,cells,pure,0.25,Endothelial,15,3.653929954815576,6.00024077985746,3.653929954815576,,15,3.6539299548155753,0.5333333333333333
CID4461,RCTD,fine_fit_then_sum,cells,pure,0.25,Myeloid,15,0.7110137081665948,1.3302538487325184,0.7110137081665948,,15,0.711013708166595,0.26666666666666666
CID4461,RCTD,fine_fit_then_sum,cells,pure,0.25,NK cells,15,2.923978727623118,5.904124225124954,2.923978727623118,,15,2.923978727623118,0.4
CID4461,RCTD,fine_fit_then_sum,cells,pure,0.25,Normal Epithelial,15,2.876145378138216,5.469815603014125,2.876145378138216,,15,2.8761453781382156,0.4
CID4461,RCTD,fine_fit_then_sum,cells,pure,0.25,PVL,15,1.7853179782668296,4.518355034802547,1.7853179782668296,,15,1.7853179782668296,0.26666666666666666
CID4461,RCTD,fine_fit_then_sum,cells,pure,0.25,Plasmablasts,15,1.7053647094977307,2.1215442559884456,1.7053647094977307,,15,1.7053647094977304,0.6
CID4461,RCTD,fine_fit_then_sum,cells,pure,0.25,T cells,15,17.909852542173812,22.867129832633736,-15.784351418551854,25.270652970544248,5,3.1882516854329372,0.6
CID4461,RCTD,fine_fit_then_sum,cells,pure,1.0,B-cells,15,7.151031211898769,9.542062386840554,7.151031211898769,,15,7.15103121189877,0.7333333333333333
CID4461,RCTD,fine_fit_then_sum,cells,pure,1.0,CAFs,15,8.161074596318333,14.366460142632908,-8.148268874877974,24.46401520679446,10,0.009604291080267698,0.0
CID4461,RCTD,fine_fit_then_sum,cells,pure,1.0,Cancer Epithelial,15,5.8809248373786,7.574676311565509,5.8809248373786,,15,5.8809248373786005,0.6666666666666666
CID4461,RCTD,fine_fit_then_sum,cells,pure,1.0,Endothelial,15,3.2045253090117316,6.691012124725596,3.2045253090117316,,15,3.204525309011732,0.5333333333333333
CID4461,RCTD,fine_fit_then_sum,cells,pure,1.0,Myeloid,15,1.4579200823687353,2.683995269342015,1.4579200823687353,,15,1.4579200823687348,0.26666666666666666
CID4461,RCTD,fine_fit_then_sum,cells,pure,1.0,NK cells,15,1.314859580572492,2.98662830452009,1.314859580572492,,15,1.314859580572492,0.3333333333333333
CID4461,RCTD,fine_fit_then_sum,cells,pure,1.0,Normal Epithelial,15,0.5900914798198662,1.3437116198281287,0.5900914798198662,,15,0.5900914798198661,0.2
CID4461,RCTD,fine_fit_then_sum,cells,pure,1.0,PVL,15,1.7275439338574863,4.311787742586962,1.7275439338574863,,15,1.7275439338574863,0.2
CID4461,RCTD,fine_fit_then_sum,cells,pure,1.0,Plasmablasts,15,1.6377780286848809,1.6904696510483939,1.6377780286848809,,15,1.6377780286848813,0.9333333333333333
CID4461,RCTD,fine_fit_then_sum,cells,pure,1.0,T cells,15,16.740435744679736,21.794048427848693,-14.816405588714604,23.667631000045752,5,2.8860452339476974,0.8
CID4461,RCTD,coarse_reference_refit,rna,gradient,0.25,B-cells,75,6.942570723847359,10.028703627684987,6.942570723847359,,75,6.942570723847358,0.64
CID4461,RCTD,coarse_reference_refit,rna,gradient,0.25,CAFs,75,7.060805646844824,10.030091721921194,-7.015076712226878,10.558722371106047,25,0.06497219832237901,0.0
CID4461,RCTD,coarse_reference_refit,rna,gradient,0.25,Cancer Epithelial,75,3.0399889862961555,4.632551369718125,3.0399889862961555,,75,3.039988986296155,0.5733333333333334
CID4461,RCTD,coarse_reference_refit,rna,gradient,0.25,Endothelial,75,5.643546206259754,7.548099712125241,5.643546206259754,,75,5.643546206259755,0.7333333333333333
CID4461,RCTD,coarse_reference_refit,rna,gradient,0.25,Myeloid,75,3.533155432606222,4.835137610964907,3.533155432606222,,75,3.5331554326062213,0.6933333333333334
CID4461,RCTD,coarse_reference_refit,rna,gradient,0.25,NK cells,75,7.891604583277055,10.90690113298945,7.891604583277055,,75,7.891604583277055,0.6533333333333333
CID4461,RCTD,coarse_reference_refit,rna,gradient,0.25,Normal Epithelial,75,2.4224867129887846,4.417806377336734,2.4224867129887846,,75,2.4224867129887846,0.44
CID4461,RCTD,coarse_reference_refit,rna,gradient,0.25,PVL,75,2.1674725997455133,4.285725578194246,2.1674725997455133,,75,2.1674725997455133,0.41333333333333333
CID4461,RCTD,coarse_reference_refit,rna,gradient,0.25,Plasmablasts,75,1.7018389531478992,1.7821654072692446,1.7018389531478992,,75,1.7018389531478995,0.8933333333333333
CID4461,RCTD,coarse_reference_refit,rna,gradient,0.25,T cells,75,26.327587485941866,28.82783603649112,-26.327587485941866,26.327587485941866,0,,
CID4461,RCTD,coarse_reference_refit,rna,gradient,1.0,B-cells,75,4.712607720822994,6.813580516390415,4.712607720822994,,75,4.712607720822995,0.7066666666666667
CID4461,RCTD,coarse_reference_refit,rna,gradient,1.0,CAFs,75,6.902110278834164,9.580491957022586,-6.855440209664929,10.31816286637432,25,0.07000510375385412,0.0
CID4461,RCTD,coarse_reference_refit,rna,gradient,1.0,Cancer Epithelial,75,4.536131984438099,5.281118956319502,4.536131984438099,,75,4.536131984438099,0.8666666666666667
CID4461,RCTD,coarse_reference_refit,rna,gradient,1.0,Endothelial,75,5.478110981858859,6.898613904951605,5.478110981858859,,75,5.478110981858859,0.88
CID4461,RCTD,coarse_reference_refit,rna,gradient,1.0,Myeloid,75,3.8276856785526663,4.408348051999905,3.8276856785526663,,75,3.8276856785526654,0.8933333333333333
CID4461,RCTD,coarse_reference_refit,rna,gradient,1.0,NK cells,75,7.388632817767222,10.13395679370838,7.388632817767222,,75,7.388632817767222,0.64
CID4461,RCTD,coarse_reference_refit,rna,gradient,1.0,Normal Epithelial,75,0.9865720040320762,1.8179143529943176,0.9865720040320762,,75,0.986572004032076,0.30666666666666664
CID4461,RCTD,coarse_reference_refit,rna,gradient,1.0,PVL,75,1.9069873737326766,3.724526677120128,1.9069873737326766,,75,1.9069873737326766,0.36
CID4461,RCTD,coarse_reference_refit,rna,gradient,1.0,Plasmablasts,75,1.7870265067832092,1.8076964316523776,1.7870265067832092,,75,1.7870265067832096,1.0
CID4461,RCTD,coarse_reference_refit,rna,gradient,1.0,T cells,75,23.768314858322878,25.348040911244112,-23.768314858322878,23.768314858322878,0,,
CID4461,RCTD,coarse_reference_refit,rna,pure,0.25,B-cells,15,7.167203838139838,11.449981800397856,7.167203838139838,,15,7.167203838139836,0.6666666666666666
CID4461,RCTD,coarse_reference_refit,rna,pure,0.25,CAFs,15,8.759769328592741,15.179071032735592,-8.310802193554911,25.60585728322148,10,0.336725351278373,0.0
CID4461,RCTD,coarse_reference_refit,rna,pure,0.25,Cancer Epithelial,15,5.335011164836661,6.730646044006247,5.335011164836661,,15,5.3350111648366605,0.7333333333333333
CID4461,RCTD,coarse_reference_refit,rna,pure,0.25,Endothelial,15,4.284915493260599,6.496552802871888,4.284915493260599,,15,4.284915493260599,0.6
CID4461,RCTD,coarse_reference_refit,rna,pure,0.25,Myeloid,15,1.3198082123126733,1.9322909105200146,1.3198082123126733,,15,1.3198082123126735,0.5333333333333333
CID4461,RCTD,coarse_reference_refit,rna,pure,0.25,NK cells,15,9.375531400708619,16.21529111050105,9.375531400708619,,15,9.375531400708619,0.4666666666666667
CID4461,RCTD,coarse_reference_refit,rna,pure,0.25,Normal Epithelial,15,3.4528582423438645,6.358914843463285,3.4528582423438645,,15,3.452858242343864,0.3333333333333333
CID4461,RCTD,coarse_reference_refit,rna,pure,0.25,PVL,15,1.5881374827577917,3.697865823052393,1.5881374827577917,,15,1.5881374827577917,0.26666666666666666
CID4461,RCTD,coarse_reference_refit,rna,pure,0.25,Plasmablasts,15,1.7187890401945445,2.060155524857228,1.7187890401945445,,15,1.7187890401945447,0.6666666666666666
CID4461,RCTD,coarse_reference_refit,rna,pure,0.25,T cells,15,27.104276810517824,34.059971504749576,-25.931452680999676,39.77679711863813,5,1.7592361942772232,0.6
CID4461,RCTD,coarse_reference_refit,rna,pure,1.0,B-cells,15,7.384661648293266,10.928716595928359,7.384661648293266,,15,7.384661648293266,0.6666666666666666
CID4461,RCTD,coarse_reference_refit,rna,pure,1.0,CAFs,15,8.144959129121837,14.222802767153299,-7.968950010698497,24.170863709730504,10,0.1320068388175064,0.0
CID4461,RCTD,coarse_reference_refit,rna,pure,1.0,Cancer Epithelial,15,5.992967829886257,7.215652717126855,5.992967829886257,,15,5.992967829886257,0.9333333333333333
